Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
224,GR-I-m-B-14843.01,Aşezare,sat VLAD ŢEPEŞ; comuna COMANA,"""Buturugile”, la NV de sat",sec. VIII - IX
225,GR-I-m-B-14843.02,Aşezare,sat VLAD ŢEPEŞ; comuna COMANA,"""Buturugile”, la NV de sat",sec. IV p. Chr.
226,GR-I-m-B-14843.03,Aşezare,sat VLAD ŢEPEŞ; comuna COMANA,"""Buturugile”, la NV de sat","sec. III - I a. Chr., Latène"
227,GR-I-s-B-14844,Aşezare,sat ZĂDĂRICIU; comuna VÂNĂTORII MICI,"""La Cazan”, la SV de sat",sec. IV p. Chr.
228,GR-I-s-B-14845,Aşezare,sat ZĂDĂRICIU; comuna VÂNĂTORII MICI,La marginea de N a satului,sec. IV p. Chr.
229,GR-II-m-B-14846,Cheiul de piatră,municipiul GIURGIU,Pe canalul Sf. Gheorghe,1876
231,GR-II-m-B-14849,Casa Dr. A. Vianu,municipiul GIURGIU,Str. Alecsandri Vasile 7,înc. sec. XX
232,GR-II-m-B-14850,Casa N. N. Condeescu,municipiul GIURGIU,Str. Alecsandri Vasile 15,1899
233,GR-II-m-B-14851,Casa Dan Barbilian,municipiul GIURGIU,Str. Barbilian Dan 6,1960
234,GR-II-m-B-14852,"Liceul ""Ion Majorescu”",municipiul GIURGIU,"Str. Barcian Droc Nicolae, prof.",8 1896
235,GR-II-m-B-14853,Casa,municipiul GIURGIU,Str. Bălănescu Nicolae 24,1909
236,GR-II-m-B-14854,Casa Elena Marinescu,municipiul GIURGIU,Str. Bălănescu Nicolae 29,1900
237,GR-II-m-B-14855,Casa Iancu Marinescu,municipiul GIURGIU,Str. Bălănescu Nicolae 37,1901
238,GR-II-m-B-14856,Casa Ştefan Chiovici,municipiul GIURGIU,Str. Bălănescu Nicolae 54,1870
239,GR-II-m-B-14858,Casa Ştefănescu,municipiul GIURGIU,"Str. Berthelot Henri M., general",23 1895
240,GR-II-m-B-14859,Şcoala Ion Zalomit,municipiul GIURGIU,Str. Botev Hristo 2,1868
241,GR-II-m-B-14860,Casa Alexandru Cartojan,municipiul GIURGIU,Str. Botev Hristo 9,1900
242,GR-II-m-B-14861,Biserica romano-catolică Procuratură,municipiul GIURGIU,Str. Botev Hristo 12,1885
244,GR-II-m-B-14863,"Biserica ""Sf. Treime”- Smârda",municipiul GIURGIU,Str. Braniştei 1,1852
245,GR-II-m-B-14864,"Catedrala episcopală ""Adormirea Maicii Domnului”",municipiul GIURGIU,Bd. Bucureşti 2,1852
246,GR-II-m-B-14865,"Căminul de Ucenici, azi Primăria",municipiul GIURGIU,Bd. Bucureşti 49-51,1933
247,GR-II-a-B-14867,Ansamblul comemorativ al eroilor din Primul Război Mondial,municipiul GIURGIU,Bd. Bucureşti 18A-B,1939
248,GR-II-m-B- 14867.01,"Biserica ""Înălţarea Domnului""-a Eroilor",municipiul GIURGIU,Bd. Bucureşti 18A,1939
249,GR-II-m-B- 14867.02,Mausoleul Eroilor,municipiul GIURGIU,Bd. Bucureşti 18B,1939
250,GR-II-m-B-14868,Casa,municipiul GIURGIU,Str. Călugăreni 5,1905
251, GR-II-m-B-14869, Casa Dr. Caragea, municipiul GIURGIU, Str. Călugăreni 6, 1870
252,GR-II-m-B-14870,Casa V. Cochinescu,municipiul GIURGIU,Str. Călugăreni 29,1890-1900
253,GR-II-m-B-14871,Casa,municipiul GIURGIU,Str. Cerbului 15,1910
254,GR-II-m-B-14872,"Casa Dr. Filip Păunescu, azi Fundaţia BETHEL judeţean",municipiul GIURGIU,Str. Coşbuc George 6,1890
