Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
178,AR-II-m-B-00500.04,Corpul nou al chiliilor şi anexele gospodăreşti,municipiul ARAD,"Str. Dunării 170, Cartier Gai",sec. XX
179,AR-II-m-B-00500.05,"Biserica de lemn ""Sf. Apostoli Petru şi Pavel""",municipiul ARAD,"Str. Dunării 170, Cartier Gai, în incinta Mănăstirii ""Sf. Simeon Stâlpnicul""-Gai",1745 - 1754
180,AR-II-m-B-00501,Casă,municipiul ARAD,"Str. Eminescu Mihai 6, str. Blaga Lucian 7",1897
181,AR-II-m-B-00502,Casă,municipiul ARAD,Str. Eminescu Mihai 10,cca. 1900
182,AR-II-m-B-00503,Clădirea Diecezanei,municipiul ARAD,Str. Eminescu Mihai 18,cca. 1908
183,AR-II-m-B-00504,Casă,municipiul ARAD,Str. Eminescu Mihai 36,1906
184,AR-II-m-B-00505,"Palatul ""Tribunei"", azi locuinţe",municipiul ARAD,Str. Eminescu Mihai 37,1909
185,AR-II-m-B-00506,"Gimnaziul Român de Fete, azi secţie a Spitalului Clinic Municipal",municipiul ARAD,Str. Eminescu Mihai 44,1912
186,AR-II-m-B-00507,"Palatul Cultural Arad, azi Filarmonica de Stat şi Muzeul Judeţean",municipiul ARAD,Piaţa Enescu George 1,1911 - 1913
187,AR-II-m-B-00508,Casă,municipiul ARAD,Str. Episcopiei 3,înc. sec. XX
188,AR-II-m-B-00509,Casă,municipiul ARAD,Str. Episcopiei 9,1906
189,AR-II-m-B-00510,Casă,municipiul ARAD,Str. Episcopiei 18,1908
190, AR-II-m-B-00511, Casă, municipiul ARAD, Str. Episcopiei 46, 1910
191,AR-II-m-B-00512,"Biserica de lemn ""Sf. Gheorghe""",municipiul ARAD,"Str. Episcopiei 60-62, (în parcul reşedinţei Episcopiei Ortodoxe)",1848
192,AR-II-m-B-00513,Casă,municipiul ARAD,Str. Gavra Alexandru 6,cca. 1900
193,AR-II-m-B-00514,"Casă, azi grădiniţă",municipiul ARAD,"Str. Georgescu Ion, doctor 7",sf. sec. XIX
194,AR-II-m-B-00515,Casă,municipiul ARAD,"Str. Georgescu, aviator 11",1883
195,AR-II-m-B-00516,Casă,municipiul ARAD,"Str. Georgescu, aviator 11A-13",1913
196,AR-II-m-B-00517,Casă,municipiul ARAD,Str. Ghiba Birta Elena 16,1907
197,AR-II-m-B-00518,Casă,municipiul ARAD,Str. Ghiba Birta Elena 18,1910
198,AR-II-m-B-00519,Casă,municipiul ARAD,Str. Ghiba Birta Elena 20,1910
199,AR-II-m-B-00520,Casă,municipiul ARAD,Str. Goga Octavian 2,1912
200,AR-II-m-B-00521,Casă,municipiul ARAD,Str. Goga Octavian 3,1897
201,AR-II-m-B-00522,"Palatul Bohuş, azi locuinţe şi spaţii comerciale",municipiul ARAD,Str. Goldiş Vasile 1-3,1910
202,AR-II-m-B-00523,Casă,municipiul ARAD,Str. Grigorescu Nicolae 7,1925 - 1930
203,AR-II-m-B-00524,"Sediul fostei Societăţi bancare ""Victoria"", azi locuinţe şi birouri",municipiul ARAD,Str. Horia 2,1850 - 1900
204,AR-II-m-B-00525,"Palatul Szantay, azi locuinţe şi spaţii comerciale",municipiul ARAD,"Str. Horia 3-5, str. Episcopiei 2",cca. 1911
205,AR-II-m-B-00526,"Casa Iacob Hirschl, azi Casa de Cultură a municipiului",municipiul ARAD,Str. Lazăr Gheorghe 1,1817
206,AR-II-m-B-00527,Teatrul Vechi,municipiul ARAD,Str. Lazăr Gheorghe 3,1817
207,AR-II-m-B-00528,Casă,municipiul ARAD,"Str. Meţianu 2, Piaţa Iancu Avram 20",1912
208,AR-II-m-B-00529,"Spitalul Clinic Municipal Arad, cu turnul",municipiul ARAD,"Piaţa Mihai Viteazul 7-8, str. Ghiba Birta Elena 1-3",1815; turn 1833
209,AR-II-m-B-00530,Casă,municipiul ARAD,Piaţa Mihai Viteazul 10,cca. 1905
210,AR-II-m-B-00531,Casă,municipiul ARAD,Piaţa Mihai Viteazul 15,cca. 1902
211,AR-II-m-B-00532,Palatul Justiţiei,municipiul ARAD,"Str. Milea Vasile, general 2",1892
212,AR-II-m-B-00533,"Palatul Kovács, azi locuinţe",municipiul ARAD,"Str. Milea Vasile, general 19, str. Grigorescu Nicolae 8",cca. 1900
213,AR-II-m-B-00534,Casă,municipiul ARAD,Str. Popa de Teiuș Gheorghe 8,1911
214,AR-II-m-B-00535,Casă,municipiul ARAD,Str. Popa de Teiuș Gheorghe 9,cca. 1902
215,AR-II-m-B-00536,Casă,municipiul ARAD,Str. Preparandiei 2,sf. sec. XVIII
216,AR-II-m-B-00537,"Preparandia Română, azi locuințe",municipiul ARAD,Str. Preparandiei 13,1812
217,AR-II-m-B-00538,Casă (cu farmacie la parter),municipiul ARAD,"Bd. Revoluţiei 23, Calea Maniu Iuliu",2 1850 - 1900
218,AR-II-m-B-00539,Casă,municipiul ARAD,Bd. Revoluţiei 29,cca. 1913
219,AR-II-m-B-00540,Casă,municipiul ARAD,"Bd. Revoluţiei 33, str. Davilla Carol 1A",cca. 1913
220,AR-II-m-B-00541,Casă,municipiul ARAD,Bd. Revoluţiei 40,cca. 1909
221,AR-II-m-B-00542,Casă,municipiul ARAD,Bd. Revoluţiei 42,cca. 1912
222,AR-II-m-B-00543,Biserica evanghelică luterană,municipiul ARAD,Bd. Revoluţiei 61,1906
223,AR-II-m-B-00544,"Palatul Andrenyi, azi Palatul Copiilor",municipiul ARAD,Bd. Revoluţiei 69,cca. 1880 - 1890
224,AR-II-m-B-00545,Palatul Băncii Naţionale,municipiul ARAD,Bd. Revoluţiei 72,1905 - 1906
225,AR-II-m-B-00546,"Palatul Cenad, azi locuinţe şi birouri",municipiul ARAD,"Bd. Revoluţiei 73, Bd. Milea Vasile, general 1",sf. sec. XIX
226,AR-II-m-B-00547,Casă,municipiul ARAD,Bd. Revoluţiei 74,sec. XIX
227,AR-II-m-B-00548,Palatul Administrativ (Primăria),municipiul ARAD,Bd. Revoluţiei 75,1874 - 1876
228,AR-II-m-B-00549,Palatul Administraţiei Financiare (Trezoreria),municipiul ARAD,"Bd. Revoluţiei 77, Bd. Decebal 2",1850 - 1900
229,AR-II-m-B-00550,"Palatul Neumann, azi locuinţe şi spaţii comerciale",municipiul ARAD,"Bd. Revoluţiei 78, str. Horia 1",sf. sec. XIX
230,AR-II-m-B-00551,"Fosta Prefectură, azi Direcţia Generală a Finanţelor Publice a",municipiul ARAD,Bd. Revoluţiei 79,sec. XIX
231,AR-II-m-B-00552,"Fosta Prefectură, azi redacţia publicaţiilor ""Adevărul"" şi ""Observator"" şi Rectoratul Universităţii ""Aurel Vlaicu""",municipiul ARAD,Bd. Revoluţiei 81,sec. XIX
232,AR-II-m-B-00553,Casă,municipiul ARAD,Bd. Revoluţiei 90,cca. 1900
233,AR-II-m-B-00554,Casă,municipiul ARAD,Bd. Revoluţiei 92,cca. 1900
234,AR-II-m-B-00555,"Casă, azi sediu al Universităţii de Vest ""Vasile Goldiş""",municipiul ARAD,Bd. Revoluţiei 94,sf. sec. XIX
235,AR-II-m-B-00556,"Palatul Herman Gyula, azi locuinţe şi spaţii comerciale",municipiul ARAD,Bd. Revoluţiei 96,1850 - 1900
236,AR-II-m-B-00557,Biserica romano - catolică,municipiul ARAD,Bd. Revoluţiei 96A,1902 - 1904
237,AR-II-m-B-00558,"Hotelul ""Ardealul""",municipiul ARAD,Bd. Revoluţiei 98,1841
238,AR-II-m-B-00559,Casă,municipiul ARAD,Bd. Revoluţiei 99,cca. 1900
239,AR-II-m-B-00560,"Fosta Bancă de Credit, azi locuinţe şi spaţii comerciale",municipiul ARAD,Bd. Revoluţiei 100,înc. sec. XIX
240,AR-II-m-B-00561,"Teatrul de Stat ""Ion Slavici""",municipiul ARAD,Bd. Revoluţiei 103,1874
241,AR-II-m-B-00562,"Biserica sârbească ""Sf. Petru şi Pavel""",municipiul ARAD,Piaţa Sârbească 1,"1698 - 1702, modif. 1790"
242,AR-II-m-B-00563,"Palatul sârbesc, azi locuinţe",municipiul ARAD,Piaţa Sârbească 7-8,cca. 1900
243,AR-II-m-B-00564,"Hanul ""A. B. C. - ul de Aur”, azi locuinţe",municipiul ARAD,Str. Sinagogei 2,1820
244,AR-II-m-B-00565,Casă,municipiul ARAD,"Str. Teodoroiu Ecaterina 1, Piaţa Catedralei 11",1850 - 1875
245,AR-II-m-B-00567,Casa Beller,municipiul ARAD,Calea Timişorii 18,1800 - 1850
246,AR-II-m-B-00568,"Castelul Nopcea, azi Grupul Şcolar Forestier Arad",municipiul ARAD,Calea Timişorii 29-31,1800 - 1850
247,AR-II-m-B-00569,"Fosta fabrică de bere, azi spaţii comerciale şi birouri",municipiul ARAD,Calea Timişorii 30-32,"1782, instalaţii (parţial) din 1827"
248,AR-II-m-B-00570,Casa parohială a bisericii romano-catolice Aradu Nou,municipiul ARAD,Calea Timişorii 33,înc. sec. XVIII
249,AR-II-m-B-00571,Biserica romano-catolică Aradu Nou,municipiul ARAD,Calea Timişorii 33,1812 - 1821
250, AR-II-m-B-00572," Casa ""Cu Lacăt şi Trunchi”", municipiul ARAD, Str. Tribunul Dobra 7, 1815
251,AR-II-m-A-00573,Sinagoga neologă (de rit mozaic),municipiul ARAD,Str. Tribunul Dobra 10,1827 - 1834
252,AR-II-m-B-00574,"Hanul ""Boul Roşu”, azi locuinţe",municipiul ARAD,Str. Tribunul Dobra 22,sec. XIX
253,AR-II-m-B-00575,Antrepozit,municipiul ARAD,"Str. Unirii 5, str. Georgescu aviator 2-6",sf. sec. XIX
254,AR-II-m-B-00576,Antrepozit,municipiul ARAD,"Str. Unirii 7, str. Georgescu aviator 2-6",sf. sec. XIX
255,AR-II-m-B-00577,Casă,municipiul ARAD,Str. Unirii 11,cca. 1900
256,AR-II-m-B-00578,Casă,municipiul ARAD,Str. Unirii 12,cca. 1900
257,AR-II-m-B-00579,Casă,municipiul ARAD,Str. Unirii 13,cca. 1900
258,AR-II-m-B-00580,Casă,municipiul ARAD,Str. Unirii 14,cca. 1900
259,AR-II-m-B-00581,Casă,municipiul ARAD,Str. Unirii 17,1890
260,AR-II-m-B-00583,Casă,municipiul ARAD,Str. Vladimirescu Tudor 3,cca. 1910
261,AR-II-m-B-00584,Casă,municipiul ARAD,Str. Vladimirescu Tudor 17-19,1913
262,AR-II-m-B-00585,"Fostă clădire administrativă a Fabricii ""Astra""",municipiul ARAD,Calea Vlaicu Aurel 43,1900 - 1910
263,AR-II-m-B-00586,"Fosta Fabrică de spirt şi drojdie ""Fraţii Neumann”",municipiul ARAD,Calea Vlaicu Aurel 274-276,1880 - 1890
