Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
645,AB-II-a-A-00397,Ansamblul bisericii evanghelice,sat VURPĂR; comuna VINŢU DE JOS,62A,"1300 - 1350, sec. XV-XVI"
646,AB-II-m-A-00397.01,Biserica evanghelică,sat VURPĂR; comuna VINŢU DE JOS,62A,1300 - 1350
647,AB-II-m-A-00397.02,Zid de incintă,sat VURPĂR; comuna VINŢU DE JOS,62A,sec. XVI
648,AB-II-m-B-00398,Conacul Kendeffy-Horvath,sat VURPĂR; comuna VINŢU DE JOS,122,sec. XVIII
649,AB-II-m-B-00399,"Biserica ""Sf. Nicolae"" şi "" Naşterea Maicii Domnului”",oraş ZLATNA,Str. Horea 23,1770 - 1780
650,AB-II-m-A-00400,"Biserica ""Adormirea Maicii Domnului”",oraş ZLATNA,Str. Horea 27,"sec. XV, 1696, 1744"
651,AB-III-m-B-00403,Obeliscul închinat eroilor din Regimentul 50 infanterie căzuţi în lupta de la Custozza în 1866,municipiul ALBA IULIA,Parcul Custozza,1906
652,AB-III-m-B-00404,Monumentul lui Ludovic Losy von Lossenau căzut la 9 noiembrie 1849 la Simeria,municipiul ALBA IULIA,Parcul Custozza,1860
653,AB-III-m-B-00401,"Obeliscul închinat memoriei lui Horea, Cloşca şi Crişan",municipiul ALBA IULIA,str. Mihai Viteazul,1937
654,AB-III-m-B-00402,Statuia ecvestră a lui Mihai Viteazul,municipiul ALBA IULIA,Str. Mihai Viteazul,1968
655, AB-III-m-B-00405, Bustul lui Avram Iancu, municipiul AIUD, Str. Varga Ecaterina 10, 1950 - 1975
656,AB-III-m-B-00406,Bustul lui Horea,sat ALBAC; comuna ALBAC,În faţa şcolii generale,1930 - 1960
657,AB-III-m-B-00407,Bustul lui Avram Iancu,sat AVRAM IANCU; comuna AVRAM IANCU,"În centrul comunei, lângă şcoala generală",1968
658,AB-III-a-B-00408,"Ansamblul ""Câmpia Libertăţii"" - 24 de busturi de personalităţi ale istoriei şi culturii româneşti din secolul XIX",municipiul BLAJ,Câmpia Libertăţii,1973
659,AB-III-m-B-00409,Crucea lui Avram Iancu,municipiul BLAJ,Pe dealul Hula,sec. XIX
660,AB-III-m-B-00410,Statuie ecvestră a lui Avram Iancu,oraş CÂMPENI,În centru,1940
661,AB-III-m-B-00411,Obelisc închinat constructorilor şoselei Zlatna-Abrud (1838-1865),sat CERBU; comuna BUCIUM,Pe D.N. 74,1865
662,AB-III-m-B-00412,Obeliscul lui Horea,sat FERICET; comuna HOREA,Lângă biserica ortodoxă,1934
663,AB-III-m-B-00414,Crucea de la Lunca,sat LUPŞA; comuna LUPŞA,Lângă drumul spre gară,1805
664,AB-III-m-B-00415,"Monumentul în amintirea luptei de la 1600, în care Mihai Viteazul a fost înfrânt de generalul Basta",sat MIRĂSLAU; comuna MIRĂSLAU,"Pe D.N. 1, în dreptul localităţii Mirăslău, nr. topo 2933",1956
665, AB-III-m-B-00416, Obelisc comemorativ al evenimentelor din anii 1848-1849, sat PRESACA AMPOIULUI; comuna METEŞ, Pe D.N. 74, 1898
666,AB-III-m-B-00417,Monumentul comemorativ al lui Simion Balint,sat ROŞIA MONTANĂ; comuna ROŞIA MONTANĂ,"În cimitirul bisericii ""Adormirea Maicii Domnului""",1850 - 1900
667,AB-III-m-B-00418,Troiţă,sat aparţinător SARTĂŞ; oraş BAIA DE ARIEŞ,În cimitirul ortodox,sec. XX
668,AB-III-m-B-00419,"Monumentul comemorativ ""Leul"" închinat revoluţionarilor generalului Bem căzuţi în luptă în 1849",municipiul SEBEŞ,În cimitirul catolic,1909
669,AB-III-m-B-00420,"Monumentul lui Pavel Chinezul erou al luptei de la Câmpul Pâinii, din 1479",sat ŞIBOT; comuna ŞIBOT,În parcul gării,1929
