Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
201,NT-II-m-B-10573,"Banca Naţională Română, azi ”Muzeul de Artă Eneolitică Cucuteni”",municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 3,1935
202,NT-II-m-A-10567.02,"Ruine beci, azi muzeu",municipiul PIATRA NEAMŢ,"Str. Ştefan cel Mare 4, în faţa Colegiului Naţional ""Petru Rareş""",sec. XV
203,NT-II-m-B-10574,"Colegiul Naţional ""Petru Rareş""",municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 4,1890 - 1892
204,NT-II-m-A-10567.05,Muzeul Curții Domnești,municipiul PIATRA NEAMŢ,Str. Ștefan cel Mare 6-8,sec. XV - XVII
206,NT-II-m-B-10576,"Vila Eliza, azi sediul S.C. ""Moldavia"" S. A.",municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 18,1929
207,NT-II-m-B-10577,"Spital, azi fundaţia ""Îngrijiri Comunitare""",municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 23,1860 - 1866
208,NT-II-m-B-10578,Casă,municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 28,1896
209,NT-II-m-B-10579,Casa Albu,municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 33,sec. XIX
210,NT-II-m-B-10580,Casa Lalu,municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 44,1914
211,NT-II-m-B-10581,Casa Elenei Cuza,municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 55,sec. XIX
212,NT-II-m-B-10583,Colegiul Tehnic,municipiul PIATRA NEAMŢ,Str. Ştefan cel Mare 67,1927
213,NT-II-m-B-10584.01,"Biserica de lemn ""Naşterea Sf. Ioan Botezătorul”",sat AGAPIA; comuna AGAPIA,697,1741
214,NT-II-m-B-10584.02,"Biserica de lemn ""Schimbarea la Faţă”",sat AGAPIA; comuna AGAPIA,697,1763
215,NT-II-a-A-10627,Mănăstirea Agapia,sat AGAPIA; comuna AGAPIA,,sec. XVII - XIX
216,NT-II-m-A-10627.01,"Biserica ""Sf. Voievozi”",sat AGAPIA; comuna AGAPIA,,1642 - 1647
217,NT-II-m-A-10627.02,"Paraclisul ""Naşterea Maicii Domnuluii”",sat AGAPIA; comuna AGAPIA AGAPIA,,1864
219,NT-II-m-A-10627.04,Case monahale,sat AGAPIA; comuna AGAPIA,551-652,sec. XIX - XX
220,NT-II-m-A-10627.03,"Biserica de lemn ""Sf. Ioan Bogoslov”",sat AGAPIA; comuna AGAPIA,563,1821
221,NT-II-m-B-10628,Casa scriitorului Alexandru Vlahuţă,sat AGAPIA; comuna AGAPIA,594,1885
