Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
208, HD-II-a-B-03263.03," Ansamblul urban ""Str. Republicii""", municipiul BRAD, Str. Republicii 13-17; 18, înc. sec. XX
209,HD-II-a-B-03263.02,"Ansamblul urban ""Str. Zarandului""",municipiul BRAD,Str. Zarandului 16-22,înc. sec. XX
210,HD-II-m-B-03269,"Biserica de lemn ""Adormirea Maicii Domnului""",sat BRĂDĂŢEL; comuna BURJUC,33,sec. XIX
211,HD-II-a-A-03270,Ansamblul castelului contelui Jozsika,sat BRĂNIŞCA; comuna BRĂNIŞCA,215,sec. XVIII
212,HD-II-m-A- 03270.01,Castelul contelui Jozsika,sat BRĂNIŞCA; comuna BRĂNIŞCA,215,sec. XVIII
213,HD-II-m-A- 03270.02,Capelă,sat BRĂNIŞCA; comuna BRĂNIŞCA,215,sec. XVIII
214,HD-II-m-A- 03270.03,Zid de incintă,sat BRĂNIŞCA; comuna BRĂNIŞCA,215,sec. XVIII
215,HD-II-m-A-03271,"Biserica de lemn ""Cuvioasa Paraschiva""",sat BRÂZNIC; comuna ILIA,,1650 - 1700
216,HD-II-m-A-03272,"Biserica de lemn ""Sf. Dumitru""",sat BRETEA MUREŞANĂ; comuna ILIA,,1653
217,HD-II-m-B-03273,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavril""",sat BULZEŞTII DE SUS; comuna BULZEŞTII DE SUS,,sec. XIX
218,HD-II-m-B-03274,"Biserica de lemn ""Sf. Ioan Gură de Aur""",sat BULZEŞTII DE SUS; comuna BULZEŞTII DE SUS,,sec. XIX
219,HD-II-m-B-03275,Casă de lemn Gruniţan Ioan,sat BUNILA; comuna BUNILA,,sec. XX
220,HD-II-m-B-03276,Gospodăria de lemn Gruniţan Arsenie,sat BUNILA; comuna BUNILA,,înc. sec. XX
221,HD-II-m-B-03277,Casă de lemn Nandra Sofia,sat BUNILA; comuna BUNILA,21,înc. sec. XX
222,HD-II-a-B-03278,Ansamblul rural Bunila,sat BUNILA; comuna BUNILA,"24-28, 60-76",înc. sec. XX
223,HD-II-m-A-03284,"Galerie de epocă romană din mina ""Adamul Vechi""",sat CARACI; comuna BAIA DE CRIŞ,,Epoca romană
224,HD-II-m-A-03285,"Biserica ortodoxă de lemn ""Sf. Nicolae""",sat CARACI; comuna BAIA DE CRIŞ,51,sec. XVIII
225,HD-II-m-A-03279,"Biserica de lemn ""Naşterea Maicii Domnului""",sat CĂBEŞTI; comuna BRĂNIŞCA,19,"1673, refacere 1864"
226,HD-II-m-B-03280,Arhivele Uzinei Călan,oraş CĂLAN,Str. Dacia 1,1874
227,HD-II-m-B-03281,Uzina Călan,oraş CĂLAN,Str. Furnalistului 1,1874
228,HD-II-m-B-03282,Clubul Muncitoresc (al Uzinei Călan),oraş CĂLAN,Str. Furnalistului 1,1874
229,HD-II-m-B-03283,Casa de oaspeţi (a Uzinei Călan),oraş CĂLAN,Str. Furnalistului 3,1874
230,HD-II-m-A-03286,"Biserica de lemn ""Sf. Arhangheli""",sat CĂRMĂZĂNEŞTI; comunaGURASADA,,1725
231,HD-II-m-A-03287,"Biserica de lemn ""Pogorârea Sf. Duh""",sat CĂZĂNEŞTI; comuna VAŢA DE JOS,,"sec. XVIII, mărită în sec. XIX"
232, HD-II-a-B-03288, Ansamblul rural Căzăneşti, sat CĂZĂNEŞTI; comuna VAŢA DE JOS, 30-46, sf. sec. XIX - înc. sec. XX
233,HD-II-m-A-03289,Casă de lemn Dudaş Elena,sat CĂZĂNEŞTI; comuna VAŢA DE JOS,32,1810
234,HD-II-m-A-03290,Casa de lemn Şerb Ioan,sat CĂZĂNEŞTI; comuna VAŢA DE JOS,60,1810
235,HD-II-m-A-03291,"Biserica de lemn ""Cuvioasa Paraschiva""",sat CHERGHEŞ; comuna CÂRJIŢI,,sf. sec. XVII
236,HD-II-m-B-03292,"Biserica ""Adormirea Maicii Domnului""",sat CHITID; comuna BOŞOROD,,sec. XVIII
237,HD-II-m-B-03293,Ruinele podului roman,"sat CIOPEIA; comuna SÂNTĂMĂRIA-ORLEA; sat OHABA DE SUB PIATRĂ, comuna SĂLAŞU DE SUS",Între localităţi,sec. II - III p. Chr.
238,HD-II-m-A-03294,Casă de lemn Miclea Anghelina,sat CIUNGANI; comuna VAŢA DE JOS,,1800
239,HD-II-a-B-03295,Ansamblul rural Ciungani,sat CIUNGANI; comuna VAŢA DE JOS,20-38,înc. sec. XX
240,HD-II-a-A-03296,Gospodăria Mateş Rozalia,sat CIUNGANI; comuna VAŢA DE JOS,59,1800
241,HD-II-m-A- 03296.01,Casa de lemn Mateş Rozalia,sat CIUNGANI; comuna VAŢA DE JOS,59,1800
242,HD-II-m-A- 03296.02,Anexe,sat CIUNGANI; comuna VAŢA DE JOS,59,1800
243,HD-II-m-A-03297,"Biserica de lemn ""Buna Vestire""",sat CIUNGANI; comuna VAŢA DE JOS,62A,1600
244,HD-II-m-B-03298,"Biserica (fostă reformată) ""Cuvioasa Paraschiva""",sat CLOPOTIVA; comuna RÂU DE MORI,,sec. XIX
245,HD-II-m-A-03299,"Biserica ""Sf. Ioan Botezătorul""",sat CLOPOTIVA; comuna RÂU DE MORI,,1763
246,HD-II-m-B-03300,Casă de lemn Dumbravă Ioan,sat CLOPOTIVA; comuna RÂU DE MORI,,înc. sec. XX
247,HD-II-m-B-03301,Casă de lemn Tomoni Borcan,sat CLOPOTIVA; comuna RÂU DE MORI,,înc. sec. XX
248,HD-II-a-B-03302,Ansamblul rural Clopotiva,sat CLOPOTIVA; comuna RÂU DE MORI,39-182,înc. sec. XX
249,HD-II-m-B- 20927.02,Linia ferată industrială cu ecartament îngust comuna Crişcior,comuna CRIŞCIOR,,1906 - 1907
250,HD-II-m-A-03303,"Biserica ""Adormirea Maicii Domnului""",sat CRIŞCIOR; comuna CRIŞCIOR,Str. Monumentului 20,sec. XIV - XV
251,HD-II-m-A-03304,Turn de cetate (ruine),sat CRIVADIA; comuna BĂNIŢA,"Pe partea stângă a D.N. 66, spre Petroşani, la cca. 100 m E de sat",1528
252,HD-II-m-A-03305,"Biserica de lemn ""Sf. Nicolae""",sat CURECHIU; comuna BUCUREŞCI,108,1785
253,HD-II-m-A-03306,"Biserica de lemn ""Sf. Arhangheli""",sat DĂNULEŞTI; comuna GURASADA,,sf. sec. XVII - înc. sec. XVIII
254,HD-II-m-A-03307,"Biserica ""Sf. Nicolae""",sat DENSUŞ; comuna DENSUŞ,23,sec. XIII; adăugiri sec. XV - XVII
255,HD-II-a-B-03308,Ansamblul rural Dobra,sat DOBRA; comuna DOBRA,Întreaga localitate,înc. sec. XX
256,HD-II-m-B-03309,Fosta Pretură,sat DOBRA; comuna DOBRA,Str. Lugojului 2,sec. XIX
257,HD-II-m-B-03310,"Biserica de lemn ""Sf. Nicolae""",sat DOBROŢ; comuna TOMEŞTI,,sec. XIX
258,HD-II-m-B-03311,"Biserica de lemn ""Adormirea Maicii Domnului""",sat DUMBRAVA DE JOS; comuna RIBIŢA,64,sec. XIX
259,HD-II-m-B-03312,"Biserica de lemn ""Naşterea Domnului""",sat DUMBRAVA DE SUS; comuna RIBIŢA,77,sec. XIX
260,HD-II-m-A-03313,"Biserica de lemn ""Sf. Nicolae""",sat DUMBRĂVIŢA; comuna ILIA,,sec. XVII
261,HD-II-m-B-03314,"Biserica de lemn ""Pogorârea Sf. Duh""",sat FURCŞOARA; comuna BRĂNIŞCA,39,sec. XIX
262,HD-II-m-B-03315,Casă,sat GALAŢI; comuna PUI,30,sec. XIX
263,HD-II-m-A-03316,Capelă romanică,oraş GEOAGIU,Str. Independenţei,sec. XI - XII
264,HD-II-m-A-03317,"Biserica ""Sf. Nicolae""",oraş GEOAGIU,"Str. Principală 157, cartier Suseni",1528
265,HD-II-m-B-03318,"Biserica veche ""Sf. Arhangheli”",sat GHELARI; comuna GHELARI,,sec. XVIII
266,HD-II-m-A-03319,"Biserica de lemn ""Sf. Arhangheli""",sat GIALACUTA; comuna BRĂNIŞCA,10,mijl. sec. XVII
267,HD-II-m-A-03320,"Biserica de lemn ""Sf. Gheorghe""",sat GODINEŞTI; comuna ZAM,,sec. XVIII
268,HD-II-m-A-03321,Biserica de lemn „Intrarea în Ierusalim”,sat GOTHATEA; comuna GURASADA,,sec. XVII - XVIII
269, HD-II-m-A-03322, Furnalul vechi, sat GOVĂJDIA; comuna GHELARI,," 1806 - 1813, modificat 1851"
270,HD-II-m-A-03323,"Biserica ""Arhanghelul Mihail""",sat GURASADA; comuna GURASADA,,"sec. XIII, adăugiri ulterioare"
271,HD-II-a-B-03324,Ansamblul conacului Klobosiski,sat GURASADA; comuna GURASADA,,sec. XIX
272,HD-II-m-B- 03324.01,Conacul Klobosiski,sat GURASADA; comuna GURASADA,,sec. XIX
273,HD-II-m-B- 03324.02,Parc,sat GURASADA; comuna GURASADA,,sec. XIX
