Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
286,VL-II-m-B-09646,"Colecţia de arheologie şi religioasă ""Gheorghe Petre”",artă oraş BĂILE GOVORA,Str. Vladimirescu Tudor 109B,mijl. sec. XX
287,VL-II-m-A-09647,"Biserica de lemn ""Sf. Pantelimon”",oraş BĂILE OLĂNEŞTI,Str. Horea 4,1746
288,VL-II-s-B-09648,Ansamblu urban,oraș BĂLCEŞTI,Centrul civic - zona centrală,sec. XIX - XX
289,VL-II-m-B-09649,"Biserica de lemn ""Sf. Îngeri”",sat BĂLŢĂŢENI; comuna TOMŞANI comuna BĂRBĂTEŞTI,,1773 - 1774
291,VL-II-a-B-09651,"Ansamblul bisericii ""Intrarea Biserică”",în sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,Cătun Mierleşti,1776
292,VL-II-m-B-09651.01,"Biserica ""Intrarea în Biserică”",sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,Cătun Mierleşti,1775
293,VL-II-m-B-09651.02,Turn clopotniţă,sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,Cătun Mierleşti,sec. XVIII
294,VL-II-m-B-09651.03,Zid de incintă,sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,Cătun Mierleşti,sec. XVIII
295,VL-II-m-B-09652,"Biserica de lemn ""Sf. Nicolae”",sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,Cartier Poeni,1790
296,VL-II-m-B-09653,"Biserica ""Sf. Nicolae”",sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,Cătun Vătăşeşti,"1712 – 1715, 1774 (pridvor, pictură)"
297,VL-II-m-B-09654,"Biserica ""Cuvioasa Paraschiva” fostului schit Pătrunsa",a sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,La 8 km N de sat,1740
298,VL-II-m-B-09655,Casa de lemn a preotului Gheorghe Pietraru,sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,"639, Cătun Vătăşeşti",1850 - 1860
299,VL-II-m-B-09656,"Biserica ""Adormirea Maicii Domnului”, ""Sf. Nicolae"" Ioan""","sat BĂRBUCENI; şi ""Sf. comuna PRUNDENI",,1815
300,VL-II-m-B-09658,"Biserica ""Adormirea Maicii Domnului”",sat BÂRSEŞTI; comuna BUDEŞTI,,1817
301,VL-II-m-B-09659,"Biserica ""Sf. Nicolae”",sat BÂRSEŞTI; comuna MIHĂIEŞTI,,"1755 - 1776, 1809"
302,VL-II-m-B-09660,"Biserica ""Sf. Nicolae”",sat BECŞANI; comuna FÂRŢĂŢEŞTI BĂLCEŞTI,,"1816, ref. 1842 - 1850"
304,VL-II-m-B-09661.01,Casa Otetelişenilor,sat BENEŞTI; oraş BĂLCEŞTI,,"1713, adăugiri 1900"
305,VL-II-m-B-09661.02,"Biserica ""Sf. Voievozi”",sat BENEŞTI; oraş BĂLCEŞTI,,1746
306,VL-II-m-B-09662,"Biserica ""Sf. Voievozi”",sat BERBEŞTI; comuna LALOŞU,,1850
307,VL-II-m-B-09663,"Biserica ""Duminica Tuturor Sfinţilor”",sat BERCIOIU; comuna BUDEŞTI,,1834 - 1838
308,VL-II-a-A-09665,Fosta mănăstire Berislăveşti,sat BERISLĂVEŞTI; comuna BERISLĂVEŞTI,"Str. Mănăstirii 107, Pe malul râului Coisca",1754 - 1762
