Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
245,CL-II-m-B-14716,"Biserica ""Sf. Nicolae”",sat RASA; comuna GRĂDIŞTEA,"În centrul satului Rasa, pe partea dreaptă a şoselei Olteniţa - Călăraşi",1937 - 1938
246,CL-II-m-B-14717,Casă boierească,sat SILIŞTEA; comuna VALEA ARGOVEI,"Între satul Dăneşti şi com. Lupşanu, valea pârâului Argova",pe sec. XVIII
247,CL-II-m-B-14718,"Biserica ""Schimbarea la Faţă”",sat SOHATU; comuna SOHATU,În centrul satului Sohatu,1848
248,CL-II-m-B-14719,"Biserica ""Sf. Ierarh Nicolae”",sat SPANŢOV; comuna SPANŢOV,În centrul satului,1867 – 1868
249,CL-II-m-B-14720,Casa Ion D.Stan,sat SPANŢOV; comuna SPANŢOV,,1934
250,CL-II-m-B-14721,"Biserica ""Sf. 40 de Mucenici”",sat TĂMĂDĂU MIC; comuna TĂMĂDĂU MARE,În nordul satului la intrarea dinspre DN 3,"1810, rep. 1890"
251,CL-II-m-B-14722,"Biserica ""Sf. Ierarh Nicolae”",sat TĂRICENI; comuna FRĂSINET,"La marginea de est a satului, aproape de lacul Mostiştea",1828 - 1830
252,CL-II-m-B-14723,Casa Anghel Deacu,sat UNIREA; comuna UNIREA,"68, în centrul satului",1930
253,CL-II-m-B-14724,Casa lui Marin Preda,sat VASILAŢI; comuna VASILAŢI,1050,sf. sec. XIX
254,CL-II-m-B-14725,"Biserica ""Sf. Treime”",sat VĂRĂŞTI; comuna DOROBANŢU,"La marginea de sud-est a satului, cvartalul 29, parcela 1374",1838
255,CL-IV-m-B-14726,Cruce de piatră,sat ARŢARI; comuna ILEANA,"La 1,2 km sud-vest de marginea de vest a satului, la 200 m vest de şoseaua Ileana-Arţari, în apropierea unei staţii de irigaţii.",sec. XIX
256,CL-IV-m-B-14727,Obeliscul soldaţilor ruşi căzuţi în războiul 1877-1878,sat BOGATA; comuna GRĂDIŞTEA,"în curtea bisericii Sf. Nicolae din satul Bogata, pe partea dreaptă a şoselei Călăraşi-Olteniţa",1896
257,CL-IV-m-B-14728,Cruce de piatră,sat CHIRNOGI; comuna CHIRNOGI,În cimitirul vechi,1897
258,CL-IV-m-B-14729,Cruce de piatră,sat CHIRNOGI; comuna CHIRNOGI,În cimitirul vechi,1804
259,CL-IV-m-B-14730,Cruce de piatră,sat CHIRNOGI; comuna CHIRNOGI,"În cimitirul vechi, lângă biserica din cimitir",1876
260,CL-IV-m-B-14731,Cruce de piatră,sat CIOCĂNEŞTI; comuna CIOCĂNEŞTI,Vis-à-vis de stadion în curtea locuitorului Dobre Petra,1830
261,CL-IV-m-B-14732,Cruce de piatră,sat CIOCĂNEŞTI; comuna CIOCĂNEŞTI,"Cartier Mărgineni, în faţa casei moştenitorilor lui Ion Raiu",1742
262,CL-IV-m-B-14733,Cruce de piatră,sat COSLOGENI; comuna DICHISENI,"pe strada care merge către şcoala sat, de pe partea stângă a şoselei Călăraşi-Feteşti",din sec. XVIII
263,CL-IV-m-B-14734,Cruce de hotar,sat COSLOGENI; comuna DICHISENI,"“Crucea de leac”, pe partea dreaptă şoselei Călăraşi-Feteşti, în incinta Schitului Coslogeni",a sec. XIX
264,CL-IV-m-B-14735,Cruce de hotar,sat COSLOGENI; comuna DICHISENI,"Pe partea dreaptă a şoselei Călăraşi- Feteşti, în faţa curţii locuitorului Gheorghe Constantin Noană",1867
265,CL-IV-m-B-14748,Cruce de hotar,sat COŢOFANCA; comuna GURBĂNEŞTI,În centrul satului la intersecţia DJ Valea Argovei-Săruleşti cu drumul spre biserica din Coţofanca,303 sec. XIX
266,CL-IV-m-B-14736,Cruce de piatră,sat DÂRVARI; comuna TĂMĂDĂUL MARE,Lângă biserică,1728
267,CL-IV-m-B-14737,Cruce de piatră,sat FRUMUŞANI; comuna FRUMUŞANI,"La 2 km sud de sat, pe drumul de pământ spre Vărăşti, DJ 412",sec. XVIII
268,CL-IV-m-B-14738,Cruce de piatră,sat JEGĂLIA; comuna JEGĂLIA,În curtea lui Mihai Tinca,1826
269,CL-IV-m-B-14739,Cruce de hotar,sat JEGĂLIA; comuna JEGĂLIA,În curtea lui Gh. T. Manea,sec. XIX
270,CL-IV-a-B-14740,Ansamblu de cruci de piatră,sat LEHLIU; comuna LEHLIU,"""Cimitirul afurisit”, în partea de est satului Lehliu, pe malul lacului Lehliu",a sec. XVIII - XIX
271,CL-IV-s-B-14741,Locul luptei din războiul ruso-turc (1806-1812),sat LUNCA; comuna VALEA ARGOVEI,"""Malul Bătăliei”, la vest de sat",1806 - 1812
272,CL-IV-m-B-14742,Mormântul scriitorului Alexandru Sahia (1908- 1937),sat MĂNĂSTIREA; comuna MĂNĂSTIREA,Pe partea stângă a DJ 303 spre satul Coconi,1938
273,CL-IV-m-B-14702.02,Cruce de piatră,municipiul OLTENIŢA,"Str. Iliescu Al. 51-53, în incinta bisericii ""Sf. Nicolae""",1872
274,CL-IV-m-B-14743,Monumentul Eroilor din războiul 1916-1918,municipiul OLTENIŢA,"Bd. Republicii, în scuarul din faţa fostului cinematograf Flacăra",1930
275,CL-IV-m-B-14744,Monumentul soldaţilor ruşi căzuţi la Olteniţa,municipiul OLTENIŢA,"Bd. Republicii, lângă gardul bisericii ""Sf. Nicolae”",1853
276,CL-IV-m-B-14745,Cruce de piatră,sat OSTROVU; comuna VALEA ARGOVEI,,1651
277,CL-IV-m-B-14746,Cruce de piatră,sat PASĂREA; comuna FRUMUŞANI,"Pe partea dreaptă a şoselei Bucureşti- Olteniţa, în curtea locuitorului Popa Gheorghe, lângă gardul comun cu Popasul Frumuşani",sec. XVIII
278,CL-IV-m-B-14747,Cruce de hotar,sat PLEVNA; comuna LUPŞANU,"""Valea Rusului”",1894
279,CL-IV-m-B-14749,Cruce de piatră,sat PROGRESU; comuna SOHATU,În curtea bisericii,1840
280,CL-IV-m-B-14750,Cruce de piatră,sat RADU NEGRU; comuna MODELU,"Între sat şi mănăstire, paralel cu drumul naţional",sec. XVIII
281,CL-IV-m-B-14751,Cruce de piatră,sat RASA; comuna GRĂDIŞTEA,"În curtea bisericii din satul Rasa, pe partea stângă a şoselei Olteniţa- Călăraşi",sec. XVIII
282,CL-IV-a-B-14752,Ansamblu de cruci de piatră,sat SĂPUNARI; comuna LEHLIU-SAT,"În curtea bisericii, în partea de est satului Săpunari, pe partea stîngă văii Profira",a sec. XIX a
283, CL-IV-m-B-14753, Cruce de hotar, sat TONEA; comuna MODELU," Pe partea dreaptă a DN 3B Călăraşi- Feteşti, la 10 m depărtare de axul drumului, vis-à-vis de şcoală", sec. XIX
284,CL-IV-m-B-14754,Cruce de hotar,sat ULMENI; comuna ULMENI,"În stânga şos. Călăraşi-Olteniţa, la km de fostul IAS Olteniţa",1 1891
285,CL-IV-a-B-14755,Ansamblu de cruci de piatră,sat ULMU; comuna ULMU,"Pe locul vechii biserici a satului, la marginea de vest a satului Ulmu, malul lacului în curtea locuitoarei Bratu Ioana",sec. XIX pe
