Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
159,MH-I-m-B-10106.03,Aşezare,sat ŢIGĂNAŞI; comuna BURILA MARE,"""La Pompe”, lângă Staţia de pompare","Eneolitic, Cultura Sălcuţa"
160,MH-I-s-B-10107,Aşezare,sat VALEA ANILOR; comuna CORLĂŢEL,"""La Glămie”, pe malul pârâului Drincea, la 2 km E de sat","Eneolitic, Cultura Sălcuţa"
161,MH-I-s-B-10108,Aşezare,sat VRANCEA; comuna BURILA MARE,"Pe malul Dunării, în dreptul km fluvial 905",sec. II - III p. Chr.
162,MH-I-s-B-10109,Situl arheologic de la Vrata,sat VRATA; comuna VRATA,"În incinta Fermei legumicole, pe malul Dunării",Epoca medievală
163,MH-I-m-B-10109.01,Aşezare,sat VRATA; comuna VRATA,"În incinta Fermei legumicole, pe malul Dunării",sec. XIV - XV
164,MH-I-m-B-10109.02,Necropolă,sat VRATA; comuna VRATA,"În incinta Fermei legumicole, pe malul Dunării",sec. XIV - XV
165,MH-II-a-B-10202,Centrul istoric al oraşului Drobeta Turnu Severin,municipiul DROBETA TURNU SEVERIN,"Delimitat de: Str. Serpentina Roşiori, Traian, A. Saligny, şi fluviul Dunărea, cuprinzând și str. Aurelian, Decebal, Portului şi Bd. Carol I","sec. II - III, XIX - XX, Epoca daco-romană; Epoca modernă"
166,MH-II-m-B-10111,Casa Armaşu Victor,municipiul DROBETA TURNU SEVERIN,Str. Adrian 33A,1899
167,MH-II-m-B-10112,Casa Dunăriţiu Alexandru,municipiul DROBETA TURNU SEVERIN,Str. Adrian 139,prima jum. a sec. XX
168,MH-II-m-B-10113,Casa Roşca Nicolae şi Maria,municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Adrian 143,înc. sec. XX
170,MH-II-m-B-10115,Casă Vâlcu Teodoru Dorel,municipiul DROBETA TURNU SEVERIN,Str. Adrian 149,prima jum. a sec. XX
