Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
11,BR-I-m-B-02050.02,Necropolă,"municipiul BRĂILA Zona Al.I.Cuza, Cazărmii,","cuprinsă între bd.Panait Istrati, bd. str. Sergent Tătaru, str. Vadul str. Vadul Schelei, Faleza Dunării",sec. XI - XVI
12, BR-I-s-B-02051, Zona fostei Mitropolii a Proilavei," municipiul BRĂILA Cartier bd.Al.I.Cuza, Traian,"," ""Biserica Veche"", zona cuprinsă între Calea Călăraşilor, str. Împăratul Faleza Dunării", sec. XVI - XIX
13,BR-I-m-B-02051.01,Aşezare,"municipiul BRĂILA Cartier Bd. Traian,","""Biserica Veche"", zona cuprinsă între Al.I.Cuza, Calea Călăraşilor, str. Împăratul Faleza Dunării",sec. XVI - XIX
14,BR-I-m-B-02051.02,Necropolă,"municipiul BRĂILA Cartier bd.Al.I.Cuza, Traian,","""Biserica Veche"", zona cuprinsă între Calea Călăraşilor, str. Împăratul Faleza Dunării",sec. XVI - XIX
15,BR-I-s-B-02052,"Aşezarea de la ""Popină”","sat DEDULEŞTI; ""Popină”, comuna MIRCEA Buzăului, VODĂ","la 2 km NE de sat, pe malul drept la cca. 200 m de terasă","al Epoca bronzului târziu, Cultura Coslogeni"
16,BR-I-s-B-02053,"Situl arheologic de la Gemenele, punct ""Muchia lui Berbec”","sat GEMENELE; ""Muchia comuna GEMENELE dincolo","lui Berbec”, la cca. 3 km SE de sat, de vii",
17,BR-I-m-B-02053.01,Aşezare,"sat GEMENELE; ""Muchia comuna GEMENELE dincolo","lui Berbec”, la cca. 3 km SE de sat, de vii","sec. IX - X, Epoca medievală timpurie, Cultura Dridu"
18,BR-I-m-B-02053.02,Aşezare,"sat GEMENELE; ""Muchia comuna GEMENELE dincolo","lui Berbec”, la cca. 3 km SE de sat, de vii","sec. IV - III a. Chr., Latène, Cultura geto - dacică"
19,BR-I-s-B-02054,Aşezare,"sat GRĂDIŞTEA; Popina comuna GRĂDIŞTEA sat,","""Movila Crestată”, la cca. 4 km SE pe malul stâng al Buzăului","de sec. II - I a. Chr., Cultura geto - dacică"
20,BR-I-s-B-02055,"Situl arheologic Popina I şi II de la Însurăţei, punct ""Rubla”",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"I, II, la 7 km NV de Însurăţei, la 1 de podul ""Rubla"", pe malul drept",km în al
21, BR-I-m-B-02055.01," Popina I de la ""Rubla”", oraş ÎNSURĂŢEI Popina amonte Călmăţuiului," I, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept", în sec. XVII - XVIII al
22,BR-I-m-B-02055.02,"Popina I de la ""Rubla”",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"I, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept","în sec. IV - III a. Chr., al Cultura geto - dacică"
23,BR-I-m-B-02055.03,"Popina I de la ""Rubla”",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"I, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept","în Eneolitic, Cultura al Gumelniţa, fazele A1 şi A2"
24,BR-I-m-B-02055.04,"Popina II de la ""Rubla”",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"I, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept","în Neolitic, Cultura Boian, al faza Giuleşti"
25,BR-I-m-B-02055.05,"Popina II de la ""Rubla”, morminte",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"II, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept",în Epoca migraţiilor al
26,BR-I-m-B-02055.06,"Popina II de la ""Rubla”",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"II, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept","în Eneolitic, Cultura al Gumelniţa, fazele A1 şi A2"
27,BR-I-m-B-02055.07,"Popina II de la ""Rubla”",oraş ÎNSURĂŢEI Popina amonte Călmăţuiului,"II, la 7 km NV de Însurăţei, la 1 km de podul ""Rubla"", pe malul drept","în Neolitic, Cultura Boian, al faza Giuleşti"
28,BR-I-s-B-02056,"Situl arheologic de la Lişcoteanca, punct ""Moş Filon""","sat LIŞCOTEANCA; ""Moş comuna BORDEI marginea VERDE sediul sat","Filon”, pe un bot de terasă situat la de V a satului, la cca.200 m SV fostului C.A.P. şi 800 m V de şcoala", de din
29,BR-I-m-B-02056.01,Morminte pecenege,"sat LIŞCOTEANCA; ""Moş comuna BORDEI marginea VERDE sediul","Filon”, pe un bot de terasă situat la de V a satului, la cca.200 m SV fostului C.A.P. şi 800 m V de şcoala","sec. X - XI, Epoca de migraţiilor din"
30,BR-I-m-B-02056.02,Morminte sarmatice,"sat LIŞCOTEANCA; ""Moş comuna BORDEI marginea VERDE sediul sat","Filon”, pe un bot de terasă situat la de V a satului, la cca.200 m SV fostului C.A.P. şi 800 m V de şcoala","sec. II - III p. Chr., Epoca de migraţiilor din"
31,BR-I-m-B-02056.03,Aşezare,"sat LIŞCOTEANCA; ""Moş comuna BORDEI marginea VERDE sediul sat","Filon”, pe un bot de terasă situat la de V a satului, la cca.200 m SV fostului C.A.P. şi 800 m V de şcoala","Eneolitic, Cultura de Gumelniţa, fazele A1 şi din A2"
32,BR-I-m-B-02056.04,Aşezare,"sat LIŞCOTEANCA; ""Moş comuna BORDEI marginea VERDE sediul sat","Filon”, pe un bot de terasă situat la de V a satului, la cca.200 m SV fostului C.A.P. şi 800 m V de şcoala","Neolitic, Cultura Boian, de faza Giuleşti din"
