Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
232,BN-I-m-A-01377.01,Castru,sat ORHEIU BISTRIŢEI; comuna CETATE,"În intravilan şi în jurul satului, între biserică şi cimitir",sec. II - III p. Chr.
233,BN-I-m-A-01377.02,Vicus,sat ORHEIU BISTRIŢEI; comuna CETATE,În intravilan şi în jurul satului între biserică şi cimitir,sec. II - III p. Chr.
234,BN-I-s-B-01378,Burgus roman,sat PERIŞOR; comuna ZAGRA,"Vârful ""Comoara”",sec. II - III p. Chr.
235,BN-I-s-B-01380,Tumul,sat PODIREI; comuna ŞIEU-MĂGHERUŞ,"Vatra satului, parcela situată în stânga şoselei dinspre Şieu-Măgheruş",
236,BN-I-s-B-01379,Ruine fortificaţie medievală,sat POSMUŞ; comuna ŞIEU,"""Cetăţuia”",sec. XIII - XIV
237,BN-I-s-B-01381,Aşezare,sat RUSU BÂRGĂULUI; comuna JOSENII BÂRGĂULUI,"""Contenita"", pe malul stâng al râului Bistriţa",Hallstatt
238,BN-I-s-B-01382,Turn roman,sat RUSU BÂRGĂULUI; comuna JOSENII BÂRGĂULUI,"""Mendenţ”",sec. II - III p. Chr.
239,BN-I-s-B-01383,Aşezare,sat RUSU DE SUS; comuna NUŞENI,"La marginea intravilanului, înspre Rusu de Jos, în stânga drumului",Hallstatt
240,BN-I-s-B-01384,Aşezare fortificată,sat RUŞTIOR; comuna ŞIEUŢ,"""La scoruş”",Latène
241,BN-I-s-B-01370,Turn roman,sat SALVA; comuna SALVA,"""Dumbrava”",sec. II - III p. Chr.
242,BN-I-s-B-01385,Aşezare,sat SALVA; comuna SALVA,"""Mocirla”, în stânga râului Sălăuţa",sec. II - III p. Chr.
243,BN-I-s-B-01386,Ruine fortificaţie,sat SATU NOU; comuna CETATE,"""Burg”",Epoca medievală
244,BN-I-s-B-01387,Aşezare,sat SATU NOU; comuna CETATE,"""Aluneasa”",Epoca bronzului
245, BN-I-s-B-01388," Situl arheologic de la Sălcuţa, punct ""Cânepişte”", sat SĂLCUŢA; comuna SÂNMIHAIU DE CÂMPIE," ""Cânepişte”, la marginea estică a satului", Epoca romană
246,BN-I-m-B-01388.01,Aşezare,sat SĂLCUŢA; comuna SÂNMIHAIU DE CÂMPIE,"""Cânepişte”, la marginea estică a satului",sec. II - III p. Chr.
247,BN-I-m-B-01388.02,Aşezare,sat SĂLCUŢA; comuna SÂNMIHAIU DE CÂMPIE,"""Cânepişte”, la marginea estică a satului",Latène
248,BN-I-m-B-01388.03,Aşezare,sat SĂLCUŢA; comuna SÂNMIHAIU DE CÂMPIE,"""Cânepişte”, la marginea estică a satului",Hallstatt
249,BN-I-s-A-01389,"Situl arheologic de la Sărăţel, punct ""Dealul Cetate""",sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"Dealul ""Cetate”",
250,BN-I-m-A-01389.01,Turn roman,sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"Dealul ""Cetate”",Epoca romană
251,BN-I-m-A-01389.02,Aşezare fortificată,sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"Dealul ""Cetate”",Latène
252,BN-I-s-B-01390,"Situl arheologic de la Sărăţel, punct ""După Grădini""",sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"""După grădini”, în stânga şoselei spre Arcalia",
253,BN-I-m-B-01390.01,Aşezare,sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"""După grădini”, în stânga şoselei spre Arcalia",Epoca medievală
254,BN-I-m-B-01390.02,Aşezare,sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"""După grădini”, în stânga şoselei spre Arcalia",sf. sec. III - sec. IV p. Chr.
255,BN-I-m-B-01390.03,Aşezare,sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"""După grădini”, în stânga şoselei spre Arcalia",Latène
256, BN-I-m-B-01390.04, Aşezare, sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ," ""După grădini”, în stânga şoselei spre Arcalia", Epoca bronzului
257,BN-I-m-B-01390.05,Aşezare,sat SĂRĂŢEL; comuna ŞIEU-MĂGHERUŞ,"""După grădini”, în stânga şoselei spre Arcalia",Neolitic
258,BN-I-m-B-01391,"Situl arheologic de la Sângeorzu Nou, punct ""Complexul zootehnic""",sat SÂNGEORZU NOU; comuna LECHINŢA,"Lângă Complexul zootehnic, în partea N a hotarului",de
