Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
239,IS-I-m-B-03555.04,Aşezare,sat CIUREA; comuna CIUREA,"""Botul Cihanului"", la 1,5 km SE de Gara Ciurea şi cca. 200 m E de cartierul Lunca Ciurei",CFR sec. III - I a. Chr.
240,IS-I-s-B-03556,"Situl arheologic de la Cogeasca, punct ""Moară"" (""Dealul Ruşilor"")",sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat",E de
241,IS-I-m-B-03556.01,Aşezare,sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat","E de sec. XVII - XVIII, Epoca medievală"
242,IS-I-m-B-03556.02,Aşezare,sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat","E de sec. XI – XII, Epoca medieval timpurie"
243,IS-I-m-B-03556.03,Aşezare,sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat","E de sec. X – XI, Epoca medieval timpurie"
244,IS-I-m-B-03556.04,Aşezare,sat COGEASCA; comuna LEŢCANI comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat sat","E de sec. V, Epoca migraţiilor daco-romană"
246,IS-I-m-B-03556.06,Aşezare,sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat",E de Hallstatt
247,IS-I-m-B-03556.07,Aşezare,sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat",E de Latène II
248,IS-I-m-B-03556.08,Aşezare,sat COGEASCA; comuna LEŢCANI,"""La Moară"" (""Dealul Ruşilor""), la 1,5 km sat","E de Epoca bronzului târziu, cultura Noua"
249,IS-I-s-B-03557,"Situl arheologic de la Comarna, punct ""Pădurea Musteaţă""",sat COMARNA; comuna COMARNA,"""Pădurea Musteaţă"", la cca. 1,5 km VNV sat, în dreptul cantonului silvic",de
250,IS-I-m-B-03557.01,Aşezare,sat COMARNA; comuna COMARNA,"""Pădurea Musteaţă"", la cca. 1,5 km VNV sat, în dreptul cantonului silvic",de Epoca medievală
251,IS-I-m-B-03557.02,Aşezare,sat COMARNA; comuna COMARNA,"""Pădurea Musteaţă"", la cca. 1,5 km VNV sat, în dreptul cantonului silvic","de sec. VIlI - X, Epoca medieval timpurie"
252,IS-I-m-B-03557.03,Cetate,sat COMARNA; comuna COMARNA,"""Pădurea Musteaţă"", la cca. 1,5 km VNV sat, în dreptul cantonului silvic",de Latène
253,IS-I-m-B-03557.04,Aşezare,sat COMARNA; comuna COMARNA,"""Pădurea Musteaţă"", la cca. 1,5 km VNV sat, în dreptul cantonului silvic","de Eneolitic, cultura Cucuteni, faza B"
254,IS-I-s-B-03558,"Situl arheologic de la Conteşti, ""Dealul Obştei""",sat CONŢEŞTI; comuna VALEA SEACĂ,"""Dealul Obştei"", la 200 m SE de sat, pe stânga drumului Lespezi - Valea Seaca",
255,IS-I-m-B-03558.01,Aşezare,sat CONŢEŞTI; comuna VALEA SEACĂ,"""Dealul Obştei"", la 200 m SE de sat, pe stânga drumului Lespezi - Valea Seaca","sec. IV p.Chr, Epoca daco-romană"
256,IS-I-m-B-03558.02,Aşezare,sat CONŢEŞTI; comuna VALEA,"""Dealul Obştei"", la 200 m SE de sat, pe stânga drumului Lespezi - Valea Seaca","sec. II – III p.Chr., Epoca romană"
257,IS-I-s-B-03559,"Situl arheologic de la Conteşti, punct ""Ţintirim""",sat CONŢEŞTI; comuna VALEA SEACĂ,"""Ţintirim"", la 500 m E de sat, pe stânga pârâului Conţeasca",
258,IS-I-m-B-03559.01,Aşezare,sat CONŢEŞTI; comuna VALEA SEACĂ,"""Ţintirim"", la 500 m E de sat, pe stânga pârâului Conţeasca","sec. XVI - XVII, Epoca medievală"
259,IS-I-m-B-03559.02,Aşezare,sat CONŢEŞTI; comuna VALEA SEACĂ,"""Ţintirim"", la 500 m E de sat, pe stânga pârâului Conţeasca","sec. XIV – XV, Epoca medievală"
260,IS-I-m-B-03559.03,Aşezare,sat CONŢEŞTI; comuna VALEA SEACĂ,"""Ţintirim"", la 500 m E de sat, pe stânga pârâului Conţeasca","sec. V – VI, Epoca migraţiilor"
261,IS-I-m-B-03559.04,Aşezare,sat CONŢEŞTI; comuna VALEA SEACĂ,"""Ţintirim"", la 500 m E de sat, pe stânga pârâului Conţeasca","sec. IV p.Chr, Epoca daco-romană"
262,IS-I-s-B-03560,"Situl arheologic de la Costeşti, punct ""Cier""",sat COSTEŞTI; comuna COSTEŞTI,"""Cier"", la 200 m de marginea de E a satului, pe Dealul Coasta Mănăstirii","Eneolitic, Cultura , Cucuteni, Faza A"
