Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
345,MM-II-m-A-04624,"Biserica ""Sf. Arhangheli Mihail şi Gavril”",sat SARASĂU; comuna SARASĂU,166A,1600
346,MM-II-m-B-04625,Casa Iurca,sat SARASĂU; comuna SARASĂU,202,sf. sec. XIX
347,MM-II-m-B-04626,"Casa Man, Azi Cămin Cultural",sat SARASĂU; comuna SARASĂU,203,sec. XIX
348,MM-II-m-A-04627,"Biserica de lemn ""Cuvioasa Paraschiva”",sat SAT-ŞUGATAG; comuna OCNA ŞUGATAG,86,1642
349,MM-II-m-B-04628,"Biserica ""Sf. Arhangheli Mihail şi Gavril”",sat aparţinător SATU NOU DE SUS; oraş BAIA SPRIE,221,1775
350,MM-II-a-A-04629,Ansamblul castelului Teleki,sat SATULUNG; comuna SATULUNG,379,1740 - 1780
351,MM-II-m-A-04629.01,Castel,sat SATULUNG; comuna SATULUNG,379,1740 - 1780
352,MM-II-m-B-04629.02,Anexe,sat SATULUNG; comuna SATULUNG,379,1740 - 1780
353,MM-II-s-A-04629.03,Parc,sat SATULUNG; comuna SATULUNG,385,1740 - 1780
354,MM-II-m-A-04630,"Biserica de lemn ""Adormirea Maicii Domnului”",sat SĂCĂLĂŞENI; comuna SĂCĂLĂŞENI,Str. Muzeului 1,sec. XVII
355,MM-II-m-B-04631,"Biserica ""Sf. Apostoli Petru şi Pavel”",sat SĂCEL; comuna SĂCEL,95,1909
356,MM-II-m-B-04632,"Biserica ""Sf. Arhangheli Mihail şi Gavril”",sat SĂCEL; comuna SĂCEL,219,1902
357, MM-II-m-A-04635," Biserica de lemn ""Sf. Nicolae” (a Bulenilor)", oraş SĂLIŞTEA DE SUS, Str. Bâleni 47, 1736
358,MM-II-m-B-04634,Casă,oraş SĂLIŞTEA DE SUS,Str. Bindea Doru Liviu 132,1740 - 1750
359,MM-II-m-A-04633,"Biserica de lemn ""Sf. Nicolae” (a Nistoreştilor)",oraş SĂLIŞTEA DE SUS,Str. Dr. Iuga Gavrilă 65,1680
360,MM-II-s-B-04636,Cimitir evreiesc,sat SĂPÂNŢA; comuna SĂPÂNŢA,,sec. XVIII
361,MM-II-a-B-04637,Ansamblul de arhitectură tehnică populară - complex de vâltori,sat SĂPÂNŢA; comuna SĂPÂNŢA,,sec. XIX
362,MM-II-a-B-04638,Ansamblu de arhitectură tehnică populară,sat SÂRBI; comuna BUDEŞTI,,sec. XIX
363,MM-II-m-A-04639,"Biserica de lemn ""Sf. Nicolae” - Josani",sat SÂRBI; comuna BUDEŞTI,28,1665
364,MM-II-m-A-04640,"Biserica de lemn ""Cuvioasa Paraschiva” - Susani",sat SÂRBI; comuna BUDEŞTI,59,1667
365,MM-II-m-B-04641,"Biserica ""Sf. Arhangheli Mihaiil şi Gavriil""",oraş SEINI,Str. Băii 1,1882
366,MM-II-m-B-04642,Şcoala confesională românească,oraş SEINI,Str. Băii 4,1860 - 1865
367,MM-II-m-B-04644,"""Banca Sătmăreană"", azi locuinţă",oraş SEINI,Str. Băii 8,sf. sec. XIX
368,MM-II-m-B-04643,"Judecătoria, azi Şcoala generală nr.1",oraş SEINI,Str. Bălcescu Nicolae 2,înc. sec. XX
369, MM-II-m-B-04645, Casă, oraş SEINI, Str. Bălcescu Nicolae 6, înc. sec. XX
370,MM-II-m-A-04646,Casa Bay,oraş SEINI,Str. Cetăţii 1,sf. sec. XIX
371,MM-II-m-B-04647,Intreprinderea de drojdie seineană,oraş SEINI,Str. Cuza Vodă 12,1875
372,MM-II-m-B-04647.01,Aripa veche a secţiei Drojdie,oraş SEINI,Str. Cuza Vodă 12,1875
373,MM-II-m-B-04647.02,Atelier mecanic,oraş SEINI,Str. Cuza Vodă 12,1875
374,MM-II-m-B-04647.03,Birouri,oraş SEINI,Str. Cuza Vodă 12,1875
375,MM-II-m-B-04649,Sinagogă,oraş SEINI,Str. Cuza Vodă 25,1904
376,MM-II-m-B-04650,Casă cu sculpturi,oraş SEINI,Str. Cuza Vodă 73,sec. XIX
377,MM-II-m-B-04651,Casa Pop,oraş SEINI,Str. Cuza Vodă 74,înc. sec. XX
378,MM-II-m-B-04652,Casă cu sculpturi,oraş SEINI,Str. Cuza Vodă 75,sec. XIX
379,MM-II-m-B-04653,Casa Kepes,oraş SEINI,Str. Eminescu Mihai 12A-12 B,sf. sec. XIX
380,MM-II-m-B-04654,Casa Kavassy,oraş SEINI,Str. Eminescu Mihai 34,sec. XIX
381,MM-II-m-B-04656,Locuinţa pedagogului şcolii,oraş SEINI,Str. Eminescu Mihai 35,1912
382,MM-II-m-B-04655,"Şcoală, azi grădiniţă",oraş SEINI,Str. Eminescu Mihai 37,1912
383,MM-II-m-B-04657,"Casa Keller-Kepes, azi S.C.Gitamic (ateliere confecţii)",oraş SEINI,Str. Eminescu Mihai 47,sec. XIX
384,MM-II-m-B-04658,Biserica calvină,oraş SEINI,Str. Libertăţii 3,1796
385,MM-II-a-B-04659,Moară,oraş SEINI,Str. Morii 6,1875
