Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
462,BT-II-m-B-02013,"Biserica de lemn ""Sf. Nicolae”",sat SUHARĂU; comuna SUHARĂU,203-A,"1793, reparaţii 1897"
463, BT-II-m-B-02014, Pavilioanele spitalului din Suliţa, sat SULIŢA; comuna SULIŢA,, 1883
464,BT-II-m-B-02015 BT-II-a-B-02016,"Biserica ""Sf. Nicolae” Mănăstirea “Adormirea",sat SULIŢA; comuna SULIŢA sat SULIŢA; comuna, 546,"1820 - 1826, refăcută la 1912 sec. XVII - XIX"
466,BT-II-m-B-02016.01,"Biserica ""Adormirea Maicii Domnului”",sat SULIŢA; comuna SULIŢA,546,"1732, reparaţii 1897"
467,BT-II-m-B-02016.03,Turn clopotniţă,sat SULIŢA; comuna SULIŢA,546,sec. XIX
468, BT-II-m-B-02017," Şcoală normală ""Al. Vlahuţă"", azi liceu", sat ŞENDRICENI; comuna ŞENDRICENI,, sf. sec. XIX
469,BT-II-m-B-02018,"Biserica de lemn ""Sf. Voievozi”",sat ŞENDRICENI; comuna ŞENDRICENI,840,1766
470,BT-II-m-B-02019,"Biserica ""Cuvioasa Paraschiva”",sat ŞTEFĂNEŞTI; oraş ŞTEFĂNEŞTI,394,1640
471,BT-II-m-B-02020,Casă cu prăvălii,sat ŞTEFĂNEŞTI; oraş ŞTEFĂNEŞTI,Str. Principală 45-46,sec. XIX
472,BT-II-m-B-02021,Casă,sat ŞTEFĂNEŞTI; oraş ŞTEFĂNEŞTI,Str. Principală 254,1933
473,BT-II-m-B-02022,Hală de carne,sat ŞTEFĂNEŞTI; oraş ŞTEFĂNEŞTI,Str. Principală 272,1890
474,BT-II-m-B-02023,Casa Mihail Kogălniceanu,sat ŞTIUBIENI; comuna ŞTIUBIENI,378,1890
475,BT-II-m-B-02024,"Biserica de lemn ""Sf. Treime” şi ""Sf. Voievozi”",sat TALPA; comuna CÂNDEŞTI,1461,1772
476,BT-II-m-B-02025 BT-II-m-B-02026,"Biserica de lemn ""Adormirea Maicii Domnului” Conacul Haret",sat VĂCULEŞTI; comuna VĂCULEŞTI sat VLĂDENI; comuna,366 54,1712 1760
478,BT-II-m-B-02027,"Biserica de lemn ""Sf. Gheorghe”",sat aparţinător VLĂDENI; comuna MIHĂILENI,138,1785
479,BT-II-m-B-02028,"Biserica de lemn ""Sf. Dumitru”",sat VORNICENI; comuna VORNICENI,300,1821
480, BT-II-a-B-02029, Mănăstirea “Naşterea Maicii Domnului” - Vorona, sat VORONA NOUĂ; comuna VORONA, 411, sec. XVIII - XIX
481,BT-II-m-B-02029.01,"Biserica ""Adormirea Maicii Domnului”",sat VORONA NOUĂ; comuna VORONA,411,1793 - 1803
482,BT-II-m-B-02029.02,Stăreţie,sat VORONA NOUĂ; comuna VORONA,411,a doua jum. a sec. XIX
483,BT-II-m-B-02029.03,Chilii,sat VORONA NOUĂ; comuna VORONA,411,1840
484,BT-II-m-B-02029.04,Anexe gospodăreşti (5),sat VORONA NOUĂ; comuna VORONA,411,a doua jum. a sec. XIX
485,BT-II-m-B-02030,"Biserica de lemn ""Adormirea Maicii Domnului”",sat ZĂICEŞTI; comuna BĂLUŞENI,43,"1903, transformări 1884"
486,BT-III-m-B-02031,Monument închinat ţăranilor,municipiul BOTOŞANI,Grădina Publică “Mihai Eminescu”,2 1978
487,BT-III-m-B-02032,Monumentul lui Neculae şi Ruxandra Sofian,municipiul BOTOŞANI,Cimitirul Pacea,1900
488,BT-III-m-B-02033 BT-III-m-B-01858.02,"Monumentul Eroilor din Primul Război Mondial Statuia ""Sf. Maria""",municipiul BOTOŞANI municipiul BOTOŞANI,Piaţa 1 Decembrie 1918 Str. Armeană 3,1929 sec. XVIII
490,BT-III-m-B-02034,Bustul poetului Mihai Eminescu,municipiul BOTOŞANI,"Bd. Eminescu Mihai, în Grădina Publică “Mihai Eminescu”",1895
491,BT-III-m-B-02035,Bustul istoricului Nicolae Iorga,municipiul BOTOŞANI,Str. Iorga Nicolae 12,1923
492,BT-III-m-B-02036,Bustul poetului Mihai Eminescu,municipiul BOTOŞANI,Piaţa Revoluţiei 1,1960
493,BT-III-m-B-02038,Placa comemorativă ridicată în amintirea ţăranilor ucişi în 1907,municipiul BOTOŞANI,Str. Săvenilor,1960
494,BT-III-m-B-20848,"Conacul ""Miclescu""",sat CĂLINEŞTI; oraş BUCECEA,126,1820
495,BT-III-m-B-01955,Monument comemorativ al Răscoalei din 1907,sat CORDUNI; oraş FLĂMÂNZI,,1977
496,BT-III-m-B-02039,Bustul omului politic Mihail Kogălniceanu,municipiul DOROHOI,Str. Cuza Alexandru Ioan 41,1913
497,BT-III-m-B-02040,Monumentul Eroilor din Primul Război Mondial,municipiul DOROHOI,"Str. Ghica Grigore, în Piaţa Primăriei",1926
498,BT-III-m-B-02041,Bustul lui Valter Mărăcineanu,municipiul DOROHOI,Bd. Victoria 110,sf. sec. XIX
499,BT-III-m-B-02042,Monumentul Eroilor din Războiul pentru Independenţă,sat FLĂMÂNZI; oraş FLĂMÂNZI,,sec. XIX
500,BT-III-m-B-02043,Placa comemorativă ridicată în amintirea ţăranii răsculaţi în 1907,sat IBĂNEŞTI; comuna IBĂNEŞTI,,1957
501,BT-III-m-B-02044,Placa comemorativă în amintirea ţăranilor ucişi răscoala din 1907,sat MITOC; comuna în MITOC,,sec. XX
502,BT-IV-m-B-01858.03,Cimitir,municipiul BOTOŞANI,Str. Armeană 3,sec. XVIII
503,BT-IV-m-B-01859.04,Cimitir,municipiul BOTOŞANI,Str. Armeană 15,sec. XIX
504,BT-IV-m-A-02045,"Casa memorială ""Nicolae Iorga""",municipiul BOTOŞANI,Str. Iorga Nicolae 14,ante 1850
505,BT-IV-m-B-02046,Casa cu placă memorială pentru Harietta Eminovici,municipiul BOTOŞANI,Str. Puşkin A. S. 8,sec. XIX
506,BT-IV-m-B-02047.02,Mormintele familiei Eminescu,sat IPOTEŞTI; comuna MIHAI EMINESCU,,sec. XIX
507,BT-IV-a-B-02047,Memorialul Ipoteşti - Centrul Naţional de Studii “Mihai Eminescu”,sat IPOTEŞTI; comuna MIHAI EMINESCU,"12, 13, 14, 15",sec. XIX
508,BT-IV-m-B-02047.01,"Casa memorială ""Mihai Eminescu""",sat IPOTEŞTI; comuna MIHAI EMINESCU,"12, 13, 14, 15",sec. XIX
509,BT-IV-m-A-02048,"Casa memorială ""George Enescu""",sat LIVENI; comuna GEORGE ENESCU,98,ante 1880
510,BT-IV-m-B-21063,Casa părintească a mamei compozitorului George Enescu,sat MIHĂILENI; comuna MIHĂILENI,,înc. sec. XIX
