Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
209,HR-I-s-B-12704,Aşezarea fortificată de la Satu Mare - Várnyasarka (Máré vára),sat SATU MARE; comuna SATU MARE,"""Várnyasarka”, la N de sat, la terminaţia platoului vulcanic Munţilor Harghita",Hallstatt al
210,HR-I-s-B-12705,Burgus roman de la Satu Mare,sat SATU MARE; comuna SATU MARE,"""Cekendtető” la km 35","sec. II - III p. Chr., Epoca romană"
211,HR-I-s-A-12706,Situl arheologic Sâncrăieni Karimósarka,- sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan",
212,HR-I-m-B-12706.01,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan","sec. XVII - XVIII, Epoca medievală şi modernă"
213,HR-I-m-A-12706.02,Descoperire,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan","sec. XVI, Epoca medievală"
214,HR-I-m-A-12706.03,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan","sec. XII - XIII, Epoca medievală timpurie"
215,HR-I-m-A-12706.04,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan",Epoca migraţiilor
216,HR-I-m-A-12706.05,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan",Latène
217,HR-I-m-A-12706.06,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan",Hallstatt
218,HR-I-m-A-12706.07,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Karimósarka”, în intravilan",Epoca bronzului
219,HR-I-s-B-12707,Situl arheologic Sâncrăieni Borvízdomb,- sat SÂNCRĂIENI; comuna SÂNCRĂIENI SÂNCRĂIENI,"""Borvízdomb”"," Chr, Latène, Cultura"
221,HR-I-m-B-12707.02,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Borvízdomb”",Hallstatt
222,HR-I-m-B-12707.03,Aşezare,sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"""Borvízdomb”","Eneolitic, Cultura Cucuteni - Ariuşd"
223,HR-I-s-B-12708,Situl arheologic Sâncrăieni conacul Andrássy,– sat SÂNCRĂIENI; comuna SÂNCRĂIENI,"Str. Principală 698, ""Kőoldal”, terenul aflat în proprietatea Tamas Bela","pe sec. XVI - înc. sec. lui XVII, Epoca medievală"
224,HR-I-s-B-12710,Castrul roman de la Sânpaul,sat SÂNPAUL; comuna MĂRTINIŞ,"În intravilan, pe platoul aflat şi vest de pârâu, în zona bisericii unitariene, a şcolii generale şi fostului sediu CAP, la intersecţia Sânpaul-Bădeni şi Sânpaul-Rupea","la sud sec. II - III p. Chr., Epoca romană a DJ"
225,HR-I-s-B-12711,Situl arheologic de la Sânpaul – Béla bán vára,sat SÂNPAUL; comuna MĂRTINIŞ,"În intravilan, în partea nordică estică a pârâului, de-a-lungul drumului judeţean Odorheiu Secuiesc - Ocland, la intersecţia Sânpaul-Bădeni şi Sânpaul-Rupea",şi DJ
226,HR-I-m-B-12711.01,Aşezare,sat SÂNPAUL; comuna MĂRTINIŞ,"În intravilan, în partea nordică estică a pârâului, de-a-lungul drumului judeţean Odorheiu Secuiesc - Ocland, între pârâurile Varta şi Homorod",şi Epoca medievală
227,HR-I-m-B-12711.02,Aşezare civilă,sat SÂNPAUL; comuna MĂRTINIŞ,"În intravilan, în partea nordică estică a pârâului, de-a-lungul drumului judeţean Odorheiu Secuiesc - Ocland, între pârâurile","şi sec. II - III p. Chr., Epoca romană"
228,HR-I-s-B-12712,Situl arheologic Sânsimion Homokbánya,- sat SÂNSIMION; comuna SÂNSIMION,Homokbánya – Kőházkert – fostele grajduri CAP,
229,HR-I-m-B-12712.01,Aşezare,sat SÂNSIMION; comuna SÂNSIMION,Homokbánya – Kőházkert – fostele grajduri CAP,"sec. XII - XIII, Epoca medievală timpurie"
230,HR-I-m-B-12712.02,Aşezare,sat SÂNSIMION; comuna SÂNSIMION,Homokbánya – Kőházkert – fostele grajduri CAP,"sec. VI - VII, Epoca migraţiilor"
231,HR-I-m-B-12712.03,Aşezare,sat SÂNSIMION; comuna SÂNSIMION,Homokbánya – Kőházkert – fostele grajduri CAP,"sec. IV p. Chr., Epoca post - romană, Cultura Sântana de Mureş - Cerneahov"
232,HR-I-m-B-12712.04,Aşezare,sat SÂNSIMION; comuna SÂNSIMION,Homokbánya – Kőházkert – fostele grajduri CAP,Latène
233,HR-I-m-B-12712.05,Aşezare,sat SÂNSIMION; comuna SÂNSIMION,Homokbánya – Kőházkert – fostele grajduri CAP,"Epoca bronzului, Cultura Wietenberg"
234,HR-I-s-B-12713,Situl arheologic Sântimbru Zöldfák,- sat SÂNTIMBRU; comuna SÂNTIMBRU,"""Zöldfák” (Pomii verzi), la 1 km de centrul satului, pe o terasă Oltului, în direcţia Sîncrăieni",N a
235,HR-I-m-B-12713.01,Aşezare,sat SÂNTIMBRU; comuna SÂNTIMBRU,"""Zöldfák” (Pomii verzi), la 1 km de centrul satului, pe o terasă Oltului, în direcţia Sîncrăieni","N Latène, Cultura a Dacilor liberi (carpi)"
