Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
344,OT-II-m-B-08740,Casă,municipiul CARACAL,Str. Iancu Jianu 14,sf. sec. XIX
345,OT-II-m-B-20149,"Casa memorială ""Iancu Jianu”",municipiul CARACAL,Str. Iancu Jianu 15,sf. sec. XVIII
346,OT-II-m-B-08741,Casă,municipiul CARACAL,Str. Iancu Jianu 16,sf. sec. XIX
347,OT-II-m-B-08742,Casă,municipiul CARACAL,Str. Iancu Jianu 18,sf. sec. XIX
348,OT-II-m-B-08743,Casă,municipiul CARACAL,Str. Iancu Jianu 19,sf. sec. XIX
349,OT-II-m-B-08744,Casă,municipiul CARACAL,Str. Iancu Jianu 20-A,sf. sec. XIX
350,OT-II-m-B-08745,Casă,municipiul CARACAL,Str. Iancu Jianu 21,sf. sec. XIX
352,OT-II-m-B-08747,Muzeul Romanaţiului,municipiul CARACAL,Str. Iancu Jianu 24,sf. sec. XIX
353,OT-II-m-B-08748,Casă,municipiul CARACAL,Str. Iancu Jianu 26,sf. sec. XIX
354,OT-II-m-B-08749,"Casa Nicolae Titulescu, azi Oficiul forţelor de muncă",municipiul CARACAL,Str. Iancu Jianu 27,1890 - 1893
355,OT-II-m-B-08750,Casă,municipiul CARACAL,Str. Iancu Jianu 29,sf. sec. XIX
356,OT-II-m-B-08751,Casă,municipiul CARACAL,Str. Iancu Jianu 30,1892
357,OT-II-m-B-08752,Judecătoria Caracal,municipiul CARACAL,Str. Iancu Jianu 37,1897
358,OT-II-m-B-08754,Casă,municipiul CARACAL,Str. Mărului 4,sf. sec. XIX
359,OT-II-m-B-08755,Casă,municipiul CARACAL,Str. Mărului 6,1897
360,OT-II-m-B-08756,Casă,municipiul CARACAL,Str. Mieilor 6,1885
361,OT-II-m-B-08757,Casă,municipiul CARACAL,Str. Mieilor 10-A,1885
362,OT-II-m-B-08758,Casă,municipiul CARACAL,Str. Mieilor 10-B,1900
363,OT-II-m-B-08759,"Biserica ""Intrarea în biserică a Maicii Domneşti",municipiul CARACAL,Str. Mihai Viteazul 3,"1817, 1890"
364,OT-II-m-B-08760,Casă,municipiul CARACAL,Str. Negru Vodă 6-8,sf. sec. XIX
365,OT-II-m-B-08761,Casă,municipiul CARACAL,Str. Negru Vodă 7,1903
366,OT-II-m-B-08762,Casă,municipiul CARACAL,Str. Negru Vodă 14,1906
367,OT-II-m-B-08763,Casă,municipiul CARACAL,Str. Negru Vodă 15,1912
368,OT-II-m-B-08764,Casă,municipiul CARACAL,Str. Negru Vodă 19,sf. sec. XIX
369,OT-II-m-B-08765,Casă,municipiul CARACAL,Str. Negru Vodă 21,înc. sec. XX
370,OT-II-m-B-08766,Casă,municipiul CARACAL,Str. Negru Vodă 23,înc. sec. XX
371,OT-II-m-B-08767,Casă,municipiul CARACAL,Str. Negru Vodă 26,înc. sec. XX
372,OT-II-m-B-08768,Casă,municipiul CARACAL,Str. Negru Vodă 29,înc. sec. XX
373, OT-II-m-B-08769, Casă, municipiul CARACAL, Str. Negru Vodă 34, înc. sec. XX
374,OT-II-m-B-08770,"Biserica ""Adormirea Maicii Domnului”",municipiul CARACAL,Str. Parângului 21,1800
375,OT-II-m-B-08771,Casă,municipiul CARACAL,Str. Plevnei 1,sf. sec. XIX
377,OT-II-m-B-08773,"Şcoala primară de băieţi ""Constantin Filipescu”",municipiul CARACAL,Str. Plevnei 15,1911
378,OT-II-m-B-08774,"Biserica ""Sf. Nicolae”",municipiul CARACAL,Str. Plevnei 16,1863
379,OT-II-m-B-08775,Magazin,municipiul CARACAL,"Str. Plevnei 22, colţ cu str. Vasile Alecsandri",1913
380,OT-II-m-B-08776,Casă,municipiul CARACAL,Str. Plevnei 36,înc. sec. XX
381,OT-II-m-B-08777,Casă,municipiul CARACAL,Str. Plevnei 37,înc. sec. XX
382,OT-II-m-B-08778,Casă,municipiul CARACAL,Str. Plevnei 38,înc. sec. XX
383,OT-II-m-B-08779,Casă,municipiul CARACAL,Str. Radu Şerban 2,1923
384,OT-II-m-B-08780,Casă,municipiul CARACAL,Str. Ruşcă Toma 3,1876
385,OT-II-m-B-08781,Casă,municipiul CARACAL,Str. Ruşcă Toma 9,înc. sec. XX
386, OT-II-m-B-08782, Casă, municipiul CARACAL, Str. Ruşcă Toma 21, înc. sec. XX
387,OT-II-m-B-08783,"Biserica ""Sf. Apostoli”",municipiul CARACAL,Bd. Titulescu Nicolae,"1832, ref. 1863"
388,OT-II-a-B-08784,"Ansamblul urban ""Str. Nicolae Titulescu""",municipiul CARACAL,"Bd. Titulescu Nicolae de la nr. 6 la nr. 39, ambele părţi, str. Ioniţă Asan de la nr. 6 nr. 39, pe ambele părţi",pe la
390,OT-II-m-B-08786,Casă,municipiul CARACAL,Bd. Titulescu Nicolae 6,sf. sec. XIX
391,OT-II-m-B-08787,Casă,municipiul CARACAL,Bd. Titulescu Nicolae 8,sf. sec. XIX
392,OT-II-m-B-08788,Casă,municipiul CARACAL,Bd. Titulescu Nicolae 11-B,sf. sec. XIX
