Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
408,VS-II-m-B-06893,"Biserica de lemn şi vălătuci ""Sf. Nicolae""",sat VĂLENI; comuna PĂDURENI,"293, în partea de N a satului","1850 - 1851, transformări sec. XX"
409,VS-II-m-B-06895,"Biserica de lemn şi vălătuci ""Sf. Voievozi”",sat VETRIŞOAIA; comuna VETRIŞOAIA,"778, în partea de SE a satului, în cimitir","Sec. XVIII - XIX, transformări sec. XX"
410,VS-II-m-B-06896,"Biserica de lemn şi vălătuci ""Sf. Voievozi”",sat VLĂDEŞTI; comuna BOGDĂNEŞTI,"48, la NE de sat, cca 300 m, în cimitir","Sec. XIX, transformări sec. XX"
411,VS-II-m-A-06897,"Biserica de lemn ""Cuvioasa Paraschiva”",sat VOINEŞTI; comuna VOINEŞTI,"108, în centrul satului, în cimitir",cca. 1745
412, VS-II-a-A-06898, Ansamblul bisericii de lemn „Sf. Nicolae”, sat ZĂPODENI; comuna ZĂPODENI," Cartier Zăpodenii de Sus, în partea de NE, în cimitir", Sec. XVIII-XIX
413,VS-II-m-A-06898.02,Turn clopotniţă,sat ZĂPODENI; comuna ZĂPODENI,La V de biserică,"Sec. XIX , transformări sec. XX"
414,VS-II-m-A-06898.01,"Biserica de lemn ""Sf. Nicolae”",sat ZĂPODENI; comuna ZĂPODENI,"18, cartier Zăpodenii de Sus, în partea NE, în cimitir",de 1770 - 1775
415,VS-IV-m-B-06899,Cimitir evreiesc,municipiul VASLUI,Str. Călugăreni 102,Sec. XVIII - XlX
416,VS-IV-a-B-06900,Cimitirul Eroilor vasluieni din Războiul de Independenţă şi Primul Război Mondial,municipiul VASLUI,Str. Eternităţii 42,Sec. XX
417,VS-IV-m-B- 06900.01,Mausoleul lui Peneş Curcanul,municipiul VASLUI,Str. Eternităţii 42,1934
418,VS-IV-m-B-06901,Cimitirul familiei Ghica - Şubin,municipiul VASLUI,"Str. Ştefan cel Mare 58, în curtea bisericii domneşti “Sf. Ioan Botezatorul”",Sec. XIX-XX
419,VS-IV-m-B-06902,Statuia Eroului Necunoscut din Primul Război Mondial,municipiul VASLUI,"Str. Ştefan cel Mare 64, în faţa Casei Armatei",1925
420,VS-IV-m-B-06903,Statuia ecvestră a domnitorului Ştefan cel Mare,sat BĂCĂOANI; comuna MUNTENII DE JOS,Situat în partea de S a satului la cca. 300 m,1975
421, VS-IV-m-B-06904, Statuia Nicolae Roşca Codreanu, municipiul BÂRLAD," Bd. Epureanu 19, în fața Complexului Servicii Comunitare", de 1908
422,VS-IV-m-B-06905,Bustul scriitorului Costache Negri,municipiul BÂRLAD,"Str. Republicii 149, în incinta Bibliotecii Stroe Belloescu",1973
423,VS-IV-m-B-06906,Bustul scriitorului Victor Ion Popa,municipiul BÂRLAD,"Str. Republicii 268, în parcul Teatrului",1943
424,VS-IV-m-B-06907,Bustul scriitorului Alexandru Vlahuţă,municipiul BÂRLAD,"Str. Republicii 281, în Grădina Publică",1921
425,VS-IV-m-A-06908,Statuia doctorului Constantin Codrescu,municipiul BÂRLAD,"Str. Republicii 300, în incinta Spitalului Adulți",de 1903
426,VS-IV-m-B-06909,Statuia eroului caporal Constantin Muşat,municipiul BÂRLAD,"Str. Tecuciului 2, în curtea UM 1458",1927
427,VS-IV-m-A-06910,Cimitir evreiesc,municipiul BÂRLAD,Str. Tutovei 2,sec. XVIII - XIX
428,VS-IV-m-B-06911,Capela memorială pentru Eroii din Primul Război Mondial,sat BUDA; comuna OŞEŞTI,"450, cartier Basarabia, în cimitirul Bisericii ""Cuvioasa Paraschiva""",1917
429,VS-IV-m-B-06912,Bustul Domnitorului Alexandru Ioan Cuza,sat GRIVIŢA; comuna GRIVIŢA,"632, în faţa şcolii şi bisericii, în centrul satului",1904
430,VS-IV-m-B-06913,Monumentul funerar al profesorului filantrop Stroe Belloescu,sat GRIVIŢA; comuna GRIVIŢA,"633, în centrul satului; în incinta ansamblului filantropic (şcoala, biserica şi statuia domnitorului Al. Ioan Cuza)",1912
431,VS-IV-m-B-06914,Bustul generalului Gheorghe Teleman,municipiul HUŞI,"Str. Kogălniceanu Mihail, în parcul Cuza Vodă",1914
432,VS-IV-m-B-06915,Grupul statuar „Slavă Eroilor din Primul Război Mondial”,municipiul HUŞI,"Str. Teleman General, în parcul Rodina",1928
433,VS-IV-m-B-06916,Bustul pictorului Ştefan Dimitrescu,municipiul HUŞI,"Str. Teleman General 8, în incinta Muzeului municipal",sec. XX
434,VS-IV-s-A-06917,Sit istoric „Movila lui Burcel”,sat MICLEŞTI; comuna MICLEŞTI,"Pe DN 24, la 20 km N de Vaslui și la 300 m V de Mănăstirea „Ştefan cel Mare şi Sfânt”",1498
435,VS-IV-m-A-06918,Monumentul funerar al mareşalului Constantin Prezan şi al soţiei sale Olga Prezan,sat SCHINETEA; comuna DUMEŞTI,"În parcul conacului, pe latura de V","1943, refăcut 1993"
436,VS-IV-m-A- 06919.01,Mormântul comun al Elenei Cuza şi al mamei sale Ecaterina Rosetti,sat SOLEŞTI; comuna SOLEŞTI,"În curtea bisericii ""Adormirea Maicii Domnului""",1869 - 1909
437,VS-IV-m-A- 06919.02,Mormântul Olgăi Rosetti- Solescu,sat SOLEŞTI; comuna SOLEŞTI,"În curtea bisericii ""Adormirea Maicii Domnului""",1924
438,VS-IV-m-A- 06919.03,Mormântul lui Gheorghe Rosetti,sat SOLEŞTI; comuna SOLEŞTI,"În curtea bisericii ""Adormirea Maicii Domnului""",1916
