Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
1408, B-II-m-B-19128, Casă, municipiul BUCUREŞTI, Str. Maica Domnului 63 sector 2, sf. sec. XIX - prima jum. sec. XX
1409,B-II-m-B-19129,Fost pavilion militar - A,municipiul BUCUREŞTI,Bd. Maniu Iuliu 9 sector 6,sf. sec. XIX - prima jum. sec. XX
1410,B-II-m-B-19130 B-II-m-A-19131,Casa Spiru Haret Casa Niculescu -,municipiul BUCUREŞTI municipiul BUCUREŞTI,Str. Manu Gheorghe g-ral 7 sector 1 Str. Manu Gheorghe g-ral 9 sector 1,sf. sec. XIX - prima jum. sec. XX sf. sec. XIX
1412,B-II-m-B-19132,Imobil locuinţe,municipiul BUCUREŞTI,Str. Manu Gheorghe g-ral 12 sector 1,1936
1413,B-II-m-B-19133,Casa Dr. Tomescu,municipiul BUCUREŞTI,Str. Manu Gheorghe g-ral 17 sector 1,sf. sec. XIX
1414,B-II-m-B-19134,Casa Theodor Rogalschi,municipiul BUCUREŞTI,Str. Manu Gheorghe g-ral 31 sector 1,sf. sec. XIX - prima jum. sec. XX
1415,B-II-m-B-19135,Casă,municipiul BUCUREŞTI,Bd. Maria 6-10 sector 4,sf. sec. XIX - prima jum. sec. XX
1416,B-II-m-B-19137,Casă,municipiul BUCUREŞTI,Bd. Maria 16 sector 4,sf. sec. XIX - prima jum. sec. XX
1417,B-II-m-B-19138,Casă,municipiul BUCUREŞTI,Bd. Maria 18 sector 4,sf. sec. XIX - prima jum. sec. XX
1418,B-II-m-B-19139,Casă,municipiul BUCUREŞTI,Bd. Maria 32 sector 4,sf. sec. XIX - prima jum. sec. XX
1419, B-II-m-B-19140, Casă, municipiul BUCUREŞTI, Bd. Maria 34 sector 4, sf. sec. XIX - prima jum. sec. XX
1420, B-II-m-B-19141, Casă, municipiul BUCUREŞTI, Bd. Maria 36-38 sector 4, sf. sec. XIX - prima jum. sec. XX
1421,B-II-m-B-19142,Casă,municipiul BUCUREŞTI,Bd. Maria 40 sector 4,sf. sec. XIX - prima jum. sec. XX
1422,B-II-m-B-19143 B-II-m-B-19144,Casă Casă,municipiul BUCUREŞTI municipiul BUCUREŞTI,Bd. Maria 50 sector 4 Bd. Maria 54 sector 4,sf. sec. XIX - prima jum. sec. XX sf. sec. XIX - prima jum.
1424,B-II-m-B-19146,Casă,municipiul BUCUREŞTI,Bd. Maria 62 sector 4,sf. sec. XIX - prima jum. sec. XX
1425,B-II-m-B-19147,Casă,municipiul BUCUREŞTI,Bd. Maria 66 sector 4,sf. sec. XIX - prima jum. sec. XX
1426,B-II-m-B-19148,Casă,municipiul BUCUREŞTI,Bd. Maria 68-70 sector 4,sf. sec. XIX - prima jum. sec. XX
1427,B-II-m-B-19149,Casă,municipiul BUCUREŞTI,Bd. Maria 76 sector 4,sf. sec. XIX - prima jum. sec. XX
1428,B-II-m-B-19150,Casă,municipiul BUCUREŞTI,Bd. Maria 80 sector 4,sf. sec. XIX - prima jum. sec. XX
1429,B-II-m-B-19151,Casă,municipiul BUCUREŞTI,Bd. Maria 86-88 sector 4,sf. sec. XIX - prima jum. sec. XX
1430,B-II-a-A-19152,Palatul Cotroceni - Administraţia Prezidenţială,municipiul BUCUREŞTI,"Bd. Marinescu Gh. prof. dr. 2 sector 5, Cotroceni 1-3 sector 6, Bd. Geniului 1 sector 6","Şos. a doua jum. sec. XVII - sec. XX, 1673-1681, 1893, 1989"
1431,B-II-m-B-19153,Casa Ion Minulescu,municipiul BUCUREŞTI,Str. Marinescu Gh. prof. dr. 19 sector,5 prima jum. sec. XX
1432,B-II-m-B-19154,Casă,municipiul BUCUREŞTI,Str. Masaryk Thomas 25 sector 2,sf. sec. XIX - prima jum. sec. XX
1433,B-II-m-B-19155,Casă,municipiul BUCUREŞTI,Str. Masaryk Thomas 26 sector 2,1913
1434, B-II-m-B-19156 B-II-m-B-19157, Casa Prof. dr. Gh. Marinescu Casă, municipiul BUCUREŞTI municipiul BUCUREŞTI, Str. Masaryk Thomas 27 sector 2 Str. Masaryk Thomas 28 sector 2, sf. sec. XIX - prima jum. sec. XX sf. sec. XIX - prima jum.
1436,B-II-m-B-19158,Casă,municipiul BUCUREŞTI,Str. Masaryk Thomas 29 sector 2,sf. sec. XIX - prima jum. sec. XX
1437,B-II-m-B-19159,Casă,municipiul BUCUREŞTI,Str. Masaryk Thomas 34 sector 2,sf. sec. XIX - prima jum. sec. XX
1438,B-II-m-B-19161,Casă,municipiul BUCUREŞTI,Str. Maşina de Pâine 47 sector 2,sf. sec. XIX - prima jum. sec. XX
1439,B-II-m-B-19162,Casă,municipiul BUCUREŞTI,Str. Maşina de Pâine 135 sector 2,sf. sec. XIX - prima jum. sec. XX
1440,B-II-m-B-20985,Casa Ştefan Lilovici,municipiul BUCUREŞTI,Str. Matei Basarab 29 sector 3,1914 - 1920
1441,B-II-a-B-18079,Ansamblul Colegiul Naţional „Matei Basarab“,municipiul BUCUREŞTI,Str. Matei Basarab 32-34 sector 3,sf. sec. XIX - prima jum. sec. XX
1442,B-II-m-B-18079.01,Corp central,municipiul BUCUREŞTI,Str. Matei Basarab 32-34 sector 3,1883
1443, B-II-m-B-18079.02, Corp lateral, municipiul BUCUREŞTI, Str. Matei Basarab 32-34 sector 3, 1928
1444,B-II-m-B-18080,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 46 sector 3,sf. sec. XIX - prima jum. sec. XX
1445,B-II-m-B-18081,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 48 sector 3,sf. sec. XIX - prima jum. sec. XX
1446,B-II-m-B-18082 B-II-m-B-18083,Casă Casă,municipiul BUCUREŞTI municipiul BUCUREŞTI,Str. Matei Basarab 49 sector 3 Str. Matei Basarab 50 sector 3,sf. sec. XIX - prima jum. sec. XX sf. sec. XIX - prima jum.
1448,B-II-m-B-18084,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 51 sector 3,sf. sec. XIX - prima jum. sec. XX
1449,B-II-m-B-18085,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 52 sector 3,sf. sec. XIX - prima jum. sec. XX
1450,B-II-m-B-18086,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 54 sector 3,sf. sec. XIX - prima jum. sec. XX
1451,B-II-m-B-18087,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 58 sector 3,sf. sec. XIX - prima jum. sec. XX
1452,B-II-m-B-18088,"Casă, corpurile C5-integral și C4-parțial",municipiul BUCUREŞTI,Str. Matei Basarab 59 sector 3,sf. sec. XIX - prima jum. sec. XX
1453,B-II-m-B-18089,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 61 sector 3,sf. sec. XIX - prima jum. sec. XX
1454,B-II-m-B-18090,Casă,municipiul BUCUREŞTI,Str. Matei Basarab 63 sector 3,sf. sec. XIX - prima jum. sec. XX
1455, B-II-m-B-19163, Casă, municipiul BUCUREŞTI, Str. Matei Voievod 22A sector 2, sf. sec. XIX - prima jum. sec. XX
1456, B-II-m-B-19164, Casă, municipiul BUCUREŞTI, Str. Matei Voievod 31 sector 2, sf. sec. XIX
1457,B-II-m-B-19165,Casă,municipiul BUCUREŞTI,Str. Matei Voievod 32 sector 2,sf. sec. XIX - prima jum. sec. XX
1458,B-II-m-B-19166 B-II-m-B-19167,Casă Casă,municipiul BUCUREŞTI municipiul BUCUREŞTI,Str. Matei Voievod 33A sector 2 Str. Matei Voievod 33 sector 2,sf. sec. XIX - prima jum. sec. XX sf. sec. XIX - prima jum.
1460,B-II-m-B-19168,Casă,municipiul BUCUREŞTI,Str. Matei Voievod 35 sector 2,sf. sec. XIX - prima jum. sec. XX
1461,B-II-m-B-19169,Casă,municipiul BUCUREŞTI,Str. Mavrogheni Nicolae 2 sector 3,sf. sec. XIX
1462,B-II-m-B-19170,Casă,municipiul BUCUREŞTI,Str. Mavrogheni Nicolae 6 sector 3,sf. sec. XIX
1463,B-II-m-B-19171,Casă,municipiul BUCUREŞTI,Str. Mavrogheni Nicolae 8bis sector 3,sf. sec. XIX
1464,B-II-m-B-19172,Casă,municipiul BUCUREŞTI,Str. Mavrogheni Nicolae 13 sector 3,sf. sec. XIX
1465,B-II-m-A-19173,"Muzeul de Istorie al Comunităţii Evreieşti din România - Templul ""Unirea Sfântă""",municipiul BUCUREŞTI,Str. Mămulari 3 sector 3,prima jum. sec. XX
1466,B-II-a-A-21045,"Ansamblul Institutului de Cercetări Agronomice al României, azi Academia de Științe Agricole și Silvice „Gheorghe Ionescu- Sisești”",municipiul BUCUREȘTI,Bd. Mărăști 61 sector 1,1928 - 1937
1467, B-II-m-A-21045.01 B-II-m-A-21045.02, Clădirea Institutului de Cercetări Agronomice al României (ICAR) Camera de gazogen, municipiul BUCUREȘTI municipiul BUCUREȘTI, Bd. Mărăști 61 sector 1 Bd. Mărăști 61 sector 1, 1928 - 1937 1928 - 1937
1469,B-II-m-A-21045.03,Camera de dezinfecție,municipiul BUCUREȘTI,Bd. Mărăști 61 sector 1,1928 - 1937
1470,B-II-m-A-21045.04,Sera,municipiul BUCUREȘTI,Bd. Mărăști 61 sector 1,1937 - 1941
1471,B-II-m-A-21045.05,Casa zilierilor,municipiul BUCUREȘTI,Bd. Mărăști 61 sector 1,1937 - 1941
1472,B-II-m-A-21045.06,Parcul dendrologic,municipiul BUCUREȘTI,Bd. Mărăști 61 sector 1,prima jum. sec. XX
1473,B-II-m-A-21045.07,"Gard, dinspre bd. Mărăști",municipiul BUCUREȘTI,Bd. Mărăști 61 sector 1,1933
1474,B-II-m-B-19174,Casa Tudor Arghezi,municipiul BUCUREŞTI,Str. Mărţişor 26 sector 4,prima jum. sec. XX
1475, B-II-a-B-19175," Ansamblul de arhitectură ""Str. Mântuleasa""", municipiul BUCUREŞTI," Str. Mântuleasa sector 2, 3", sf. sec. XIX - prima jum. sec. XX
1476, B-II-m-B-19176, Casa Zentler, municipiul BUCUREŞTI, Str. Mântuleasa 10 sector 2, 1910
1477,B-II-m-B-19177,Casă,municipiul BUCUREŞTI,Str. Mântuleasa 17 sector 2,sf. sec. XIX - prima jum. sec. XX
1478,B-II-m-B-19178,Casă,municipiul BUCUREŞTI,Str. Mântuleasa 19 sector 2,sf. sec. XIX - prima jum. sec. XX
1479,B-II-a-A-19179 B-II-m-A-19179.01,"Ansamblul Bisericii Mântuleasa Biserica ""Sfinţii Arhangheli",municipiul BUCUREŞTI municipiul BUCUREŞTI,Str. Mântuleasa 20 sector 2 Str. Mântuleasa 20 sector 2,sec. XVIII - XX 1734
1481,B-II-m-A-19179.02,Casă parohială,municipiul BUCUREŞTI,Str. Mântuleasa 20 sector 2,sf. sec. XIX
1482, B-II-m-B-19180, Casă, municipiul BUCUREŞTI, Str. Mântuleasa 21 sector 2, sf. sec. XIX - înc. sec. XX
1483,B-II-m-B-19181,Casă,municipiul BUCUREŞTI,Str. Mântuleasa 23 sector 2,sf. sec. XIX - înc. sec. XX
1484,B-II-m-B-19182,Casa arh. Paul Smărăndescu,municipiul BUCUREŞTI,Str. Mântuleasa 25 sector 2,sf. sec. XIX - înc. sec. XX
1485,B-II-m-B-20996,Casa D.R. Ioaniţescu,municipiul BUCUREŞTI,Str. Mântuleasa 33 sector 2,1922
1486,B-II-m-B-19183,Casă,municipiul BUCUREŞTI,Str. Mântuleasa 34 sector 2,1902
1487,B-II-m-B-19185,Casa Ştefan Luchian,municipiul BUCUREŞTI,Str. Mendeleev D. I. 29 sector 1,sf. sec. XIX
1488,B-II-m-B-19186,Casă,municipiul BUCUREŞTI,Str. Mendeleev D. I. 34 sector 1,sf. sec. XIX
1489,B-II-m-B-19187,Casă,municipiul BUCUREŞTI,Str. Mendeleev D. I. 35 sector 1,sf. sec. XIX
1490, B-II-m-B-20974, Casa Demostene M. Cuculi, municipiul BUCUREŞTI, Str. Michelet Jules 8 sector 1, 1892
1491, B-II-m-B-19188 B-II-m-B-19189, Casă Casă, municipiul BUCUREŞTI municipiul BUCUREŞTI, Str. Michelet Jules 24 sector 1 Str. Mihai Vodă 5 sector 5, sf. sec. XIX - prima jum. sec. XX sf. sec. XIX - prima jum.
1493,B-II-m-B-19190,Casă,municipiul BUCUREŞTI,Str. Mihai Vodă 7 sector 5,sf. sec. XIX - prima jum. sec. XX
1494,B-II-m-B-19191,Casă,municipiul BUCUREŞTI,Str. Mihai Vodă 9 sector 5,sf. sec. XIX - prima jum. sec. XX
1495,B-II-m-B-19192,Casă,municipiul BUCUREŞTI,Str. Mihai Vodă 11 sector 5,sf. sec. XIX - prima jum. sec. XX
1496,B-II-m-B-19193,Casă,municipiul BUCUREŞTI,Str. Mihai Vodă 13 sector 5,sf. sec. XIX - prima jum. sec. XX
1497,B-II-m-B-19194,Casă,municipiul BUCUREŞTI,Str. Mihai Vodă 15 sector 5,sf. sec. XIX - prima jum. sec. XX
1498,B-II-m-B-19195,Casă,municipiul BUCUREŞTI,Bd. Mihalache Ion 10 sector 1,sf. sec. XIX - înc. sec. XX
1499,B-II-m-B-19199,Casă,municipiul BUCUREŞTI,Bd. Mihalache Ion 20 sector 1,sf. sec. XIX - înc. sec. XX
1500, B-II-m-B-19200, Casă, municipiul BUCUREŞTI, Bd. Mihalache Ion 22 sector 1, sf. sec. XIX - înc. sec. XX
1501,B-II-m-A-19201,Cercul Militar Naţional,municipiul BUCUREŞTI,Str. Mille Constantin 1 sector 1,1912
1502,B-II-m-B-19202,Grădina Cinema Capitol,municipiul BUCUREŞTI,Str. Mille Constantin 13 sector 1,înc. sec. XX
1503,B-II-m-B-19203 B-II-m-B-19204,"Hotel Palace Fostul Sanatoriu ""Dr.",municipiul BUCUREŞTI municipiul BUCUREŞTI,Str. Mille Constantin 18 sector 1 Str. Mincu Ion arh. 5-7 sector 1,1940 înc. sec. XX
1505,B-II-m-A-19206,"Vila Dr. Minovici, azi Muzeul de Artă Populară „Prof. Dr. Nicolae Minovici“",municipiul BUCUREŞTI,Str. Minovici Nicolae dr. 1 sector 1,1910
1506,B-II-m-A-19207,"Muzeul de Artă Medievală ""Ing. D. Minovici""",municipiul BUCUREŞTI,Str. Minovici Nicolae dr. 3 sector 1,1910
1507,B-II-m-B-19208,Casă,municipiul BUCUREŞTI,Str. Minulescu Ion 38 sector 3,sf. sec. XIX - prima jum. sec. XX
1508,B-II-m-B-19209,Casă,municipiul BUCUREŞTI,Str. Minulescu Ion 46 sector 3,sf. sec. XIX - prima jum. sec. XX
1509, B-II-m-B-19210, Casă, municipiul BUCUREŞTI, Str. Minulescu Ion 49 sector 3, sf. sec. XIX - prima jum. sec. XX
1510, B-II-m-B-19211, Casă, municipiul BUCUREŞTI, Str. Minulescu Ion 51 sector 3, sf. sec. XIX - prima jum. sec. XX
1511,B-II-m-B-19212,Casă,municipiul BUCUREŞTI,Str. Minulescu Ion 53 sector 3,sf. sec. XIX - prima jum. sec. XX
1512,B-II-m-B-19213,Casă,municipiul BUCUREŞTI,Str. Minulescu Ion 55 sector 3,sf. sec. XIX - prima jum. sec. XX
1513,B-II-m-B-19214,Casă,municipiul BUCUREŞTI,Str. Minulescu Ion 61 sector 3,sf. sec. XIX - prima jum. sec. XX
1514,B-II-m-B-19215,Casă,municipiul BUCUREŞTI,Str. Minulescu Ion 100 sector 3,sf. sec. XIX - prima jum. sec. XX
1515,B-II-m-B-19216 B-II-m-A-19217,Casă Casa Eliad,municipiul BUCUREŞTI municipiul BUCUREŞTI,Str. Mircea cel Bătrân 16 sector 5 Bd. Mircea Vodă 5 sector 3,sf. sec. XIX - prima jum. sec. XX 1863
1517,B-II-m-B-19218,Casă,municipiul BUCUREŞTI,Bd. Mircea Vodă 28 sector 3,sf. sec. XIX - prima jum. sec. XX
1518,B-II-m-B-19219,"Biserica ""Buna Vestire"" - Dobroteasa",municipiul BUCUREŞTI,Bd. Mircea Vodă 35B sector 3,"1887 - 1892, sec. XVIII"
1519,B-II-m-B-19220,Casă,municipiul BUCUREŞTI,Str. Mirea G. D. pictor 2 sector 1,înc. sec. XX
1520,B-II-m-B-19221,Casă,municipiul BUCUREŞTI,Str. Mirea G. D. pictor 4 sector 1,înc. sec. XX
1521,B-II-m-B-19222,Casă,municipiul BUCUREŞTI,Str. Mirea G. D. pictor 9 sector 1,înc. sec. XX
1522,B-II-m-B-19223,Casă,municipiul BUCUREŞTI,Str. Mirea G. D. pictor 10 sector 1,înc. sec. XX
1523, B-II-m-B-19224, Casă, municipiul BUCUREŞTI, Str. Mirea G. D. pictor 18 sector 1, înc. sec. XX
1524, B-II-m-B-19225, Vilă, municipiul BUCUREŞTI, Str. Mirinescu Mihail dr. 2 sector 5, prima jum. sec. XX
1525,B-II-m-B-19226,Vila Aurelia,municipiul BUCUREŞTI,Str. Mirinescu Mihail dr. 4 sector 5,prima jum. sec. XX
1526,B-II-m-B-19227,Vilă,municipiul BUCUREŞTI,Aleea Modrogan 1 sector 1,prima jum. sec. XX
1527,B-II-m-B-19228 B-II-m-B-19229,Vilă Vilă,municipiul BUCUREŞTI municipiul BUCUREŞTI,Aleea Modrogan 2 sector 1 Aleea Modrogan 6 sector 1,prima jum. sec. XX prima jum. sec. XX
1529,B-II-m-B-19230,Casă,municipiul BUCUREŞTI,Str. Monetăriei 2 sector 1,sf. sec. XIX - prima jum. sec. XX
1530,B-II-m-B-19231,"Biserica ""Izvorul Tămăduirii"" - Mavrogheni",municipiul BUCUREŞTI,Str. Monetăriei 4 sector 1,1785 - 1787
