Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
192,IF-I-s-B-15233,Situl arheologic de la Cocioc,sat COCIOC; comuna PERIŞ,Pe ambele maluri ale Vlăsiei,
193,IF-I-m-B-15233.01,Aşezare,sat COCIOC; comuna PERIŞ,"La 600 m sud-est de calea ferată Bucureşti-Ploieşti, pe malul drept al pârâului Vlăsia",sec. XVII - XVIII
194,IF-I-m-B-15233.02,Aşezare,sat COCIOC; comuna PERIŞ,"La 500 m vest de drumul Periş-Ostratu, pe malul drept al Vlăsiei",Epoca bronzului
195,IF-I-m-B-15233.03,Aşezare,sat COCIOC; comuna PERIŞ,"La est şi vest de drumul Periş-Ostratu, pe ambele maluri ale Vlăsiei","Epoca bronzului, Cultura Glina"
196,IF-I-m-B-15233.04,Aşezare,sat COCIOC; comuna PERIŞ PERIŞ,"La circa 500 m est de drumul Periş- Ostratu, pe ambele maluri ale Vlăsiei Ostratu, pe ambele maluri ale Vlăsiei",sec. II - III p. Chr. geto-dacică
198,IF-I-m-B-15233.06,Aşezare,sat COCIOC; comuna PERIŞ,"Pe malul stâng al Vlăsiei, la est de crescătoria de peşte",sec. V - VI
199,IF-I-m-B-15233.07,Aşezare,sat COCIOC; comuna PERIŞ,"Pe malul stâng al Vlăsiei, la est de crescătoria de peşte",sec. II - III p. Chr.
200,IF-I-s-B-15179,Aşezare,sat CORBEANCA; comuna CORBEANCA,"În punct ""Blocurile de specialişti"", pe malul drept al pârâului Cociovaliştea",sec. III - IV p. Chr.
201,IF-I-s-B-15180,Situl arheologic de la Corbeanca,sat CORBEANCA; comuna CORBEANCA,"În punct ""Fosta Staţie de Pompare"", sud-est de cătunul Mecheaua, pe malul stâng al pârâului Cociovaliştea",la
202,IF-I-m-B-15180.01,Aşezare,sat CORBEANCA; comuna CORBEANCA,"În punct ""Fosta Staţie de Pompare"", sud-est de cătunul Mecheaua, pe malul stâng al pârâului Cociovaliştea",la sec. XVIII
