Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
1065,DB-II-m-B-17702,"Biserica ""Sf. Anastasia"", ""Sf. Dimitrie"", ""Adormirea Maicii Domnului” şi ""Sf. Nicolae”",sat SLOBOZIA; comuna CORNĂŢELU,"Str. Dragomir V., învăţător 107",1818
1066,DB-II-m-B-17703,"Biserica ""Adormirea Maicii Domnului”, ""Sf. Voievozi"", ""Sf. Dumitru”",localitate componentă STĂNEŞTI; oraş RĂCARI,,ante 1810
1067,DB-II-m-B-17538,"Biserica ""Sf. Arhangheli”",sat SUDULENI; comuna VOINEŞTI,"Str. Drăghici, învăţător 187",1877
1068,DB-II-m-B-17704,Casa Maria Zegheru,sat ŞOTÂNGA; comuna ŞOTÂNGA,,sec. XIX
1069,DB-II-a-B-17705,Casa Grigorie Preda,sat ŞOTÂNGA; comuna ŞOTÂNGA,,sec. XIX
1070,DB-II-m-B-17706,"Biserica ""Sf. Nicolae”, ""Sf. Ioan"", ""Sf. Voievozi"" şi ""Sf. Ştefan”",sat ŞOTÂNGA; comuna ŞOTÂNGA,Str. Brâncoveanu Constantin 306,1836-1838
1071,DB-II-m-B-17707,"Clopotniţa bisericii ""Duminica Tuturor Sfinţilor”",sat ŞUŢA SEACĂ- OLTENI; comuna RACIU,,1877
1072,DB-II-m-B-17708,"Biserica ""Sf. Nicolae”",sat TĂRTĂŞEŞTI; comuna TĂRTĂŞEŞTI,,ref. 1853
1073,DB-II-m-B-17709,Casa Zamfir Simionescu,sat TĂRTĂŞEŞTI; comuna TĂRTĂŞEŞTI,,1898
1074,DB-II-m-B-17710,Magazia din lemn a gopodăriei Constantin Gostoroiu,sat TĂTĂRANI; comuna TĂTĂRANI,165,sec. XIX
1075,DB-II-m-B-17712,"Biserica ""Înălţarea Domnului”",sat TĂTĂRANI; comuna TĂTĂRANI,"277, ""Valea Satului""",1848
1076,DB-II-m-B-17711,Casa Ion Badea,sat TĂTĂRANI; comuna TĂTĂRANI,"316, ""Dealul Tătărani""",sec. XIX
1077,DB-II-m-B-17713,Magazia din lemn a gopodăriei Andreana Pană,sat TĂTĂRANI; comuna TĂTĂRANI,"418, ""Dealul Tătărani""",sec. XIX
1078,DB-II-m-B-17714,"Biserica ""Sf. Nicolae” şi ""Sf. Ioan Botezătorul”",sat TEIŞ; comuna ŞOTÂNGA,Str. Teiul Doamnei 188,1806
1079,DB-II-m-B-17715,"Biserica ""Sf. Ioan Botezătorul"" şi ""Sf. Nicolae”",sat TEŢCOIU; comuna MĂTĂSARU,,1808-1809
1080,DB-II-m-B-17716,"Biserica ""Sf. Nicolae”",oraş TITU,"Str. Cuza Vodă 40, cartier Târg",1842
1081,DB-II-m-B-17717,Fostele ateliere de căi ferate,oraş TITU,"Str. Regiei, cartier Gară",1918
1082,DB-II-m-B-17718,Fostul depozit C.A.M.,oraş TITU,"Str. Regiei 60, cartier Gară",1900-1927
1083,DB-II-m-B-17719,Casa Gavrilă Drăguţ,sat TOCULEŞTI; comuna VULCANA PANDELE,Str. Toculeşti,1934
1084,DB-II-m-B-17720,"Biserica ""Sf. Nicolae”",sat TOMŞANI; comuna COSTEŞTII DIN VALE,Str. Teiului,1855
1085,DB-II-m-B-17721,"Biserica ""Adormirea Maicii Domnului”",sat ULIEŞTI; comuna ULIEŞTI,,1793
1086,DB-II-m-B-17722,"Fabrica de Oxigen, azi fabrica de corpuri de iluminat IANLUX",sat ULMI; comuna ULMI,38,sf. sec. XIX
1087,DB-II-m-B-17723,"Biserica ""Adormirea Maicii Domnului”, ""Sf. Andrei"", ""Sf. Nicolae”",sat ULMI; comuna ULMI,271,1862-1872
1088,DB-II-m-A-17725,"Biserica de lemn ""Cuvioasa Paraschiva”",sat UNGURENI; comuna DRAGOMIREŞTI,,1818
1089,DB-II-m-B-17728,Casa Iancu Georgescu,sat UNGURENI; comuna CORBII MARI,,sf. sec. XIX
1090,DB-II-m-B-17724,"Biserica ""Sf. Nicolae”",sat UNGURENI; comuna CORBII MARI,,1802-1803
