Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
789,CS-II-m-B-11221,"Han, azi locuinţă",sat VALEAPAI; comuna RAMNA,,sec. XIX
790,CS-II-m-B-11222,"Biserica ""Adormirea Maicii Domnului""",sat VALEAPAI; comuna RAMNA,,1830
791,CS-II-m-B-11223,Conacul Atanasievici,sat VALEAPAI; comuna RAMNA,,sec. XIX
792,CS-II-m-B-11224,"Vila Klauss, azi tabără şcolară",sat VĂLIUG; comuna VĂLIUG,"În afara satului, spre Crivaia","1808, refaceri 1853"
793,CS-II-a-A-11225,Ansamblul amenajărilor hidroenergetice Văliug,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1901 - 1959
794,CS-II-m-A-11225.01,Hidrocentrala Breazova,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1916
795,CS-II-m-A-11225.02,Baraj Breazova,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1901
796,CS-II-m-A-11225.03,Tunele,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1901 - 1904
797,CS-II-m-A-11225.04,Canale,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1901 - 1904
798,CS-II-m-A-11225.05,Apeducte,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1901 - 1904
799,CS-II-m-A-11225.06,Poduri,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1901 - 1904
800,CS-II-m-A-11225.07,Baraj Văliug,sat VĂLIUG; comuna VĂLIUG,Pe râul Bârzava,1959
801,CS-II-m-B-11226,"Biserica ""Pogorârea Sf. Duh""",sat VĂRĂDIA; comuna VĂRĂDIA,,"1750 - 1754, reparaţii 1773 şi 1836 - 1839"
802,CS-II-a-B-11227,Ansamblul fostei mănăstiri Vărădia,sat VĂRĂDIA; comuna VĂRĂDIA,,sec. XVIII
803,CS-II-m-B-11227.01,Capelă (ruine),sat VĂRĂDIA; comuna VĂRĂDIA,,sec. XVIII
804, CS-II-m-B-11227.02, Chilii (ruine), sat VĂRĂDIA; comuna VĂRĂDIA,, sec. XVIII
805,CS-II-m-B-11228,"Conacul ""Juhasz”, azi centru pentru minori",sat ZĂGUJENI; comuna CONSTANTIN DAICOVICIU,,1896
806,CS-II-m-B-11229,Biserica sârbească Cusici,sat ZLATIŢA; comuna SOCOL,"La intrarea dinspre Lescoviţa spre Zlatiţa, în partea dreaptă a şoselei",sf. sec. XVI
807,CS-III-m-B-11230,Bustul generalului Nicolae Vicol,oraş BĂILE HERCULANE,"Str. Cerna, vis-à-vis de Hotel ""Traian""",1936
808,CS-III-m-B-11231,Bustul lui Mihai Eminescu,oraş BĂILE HERCULANE,"Str. Cerna, vis-à-vis de Hotelul ""Decebal""",1926
809,CS-III-m-A-11232,Statuia lui Hercules,oraş BĂILE HERCULANE,Piaţa Hercules,1847
810,CS-III-m-B-11233,Statuia zeiţei Hebe,oraş BĂILE HERCULANE,"Piaţa Hercules 8, în incinta Băii Hebe",sec. XIX
811,CS-III-m-B-11234,Statuia zeiţei Diana,oraş BĂILE HERCULANE,"Str. Izvorului 1, în incinta Băii Diana",sec. XIX
812,CS-III-m-B-11236,Monumentul Eroilor din primul război mondial,oraş BOCŞA,"Str. 1 Decembrie 1918, Scuar Primărie",1920
813,CS-III-m-B-11237,Obelisc dedicat Revoluţiei la 1848,de oraş BOCŞA,Str. 1 Decembrie 1918 1,1850 - 1900
814,CS-III-m-B-11235,Bustul lui Mihail Gaşpar,oraş BOCŞA,"Str. Mureşului 6, Cartier Bocşa Montană, în incinta bisericii ""Buna Vestire""",1943
815,CS-III-m-B-11238,Statuia lui Eftimie Murgu,sat BOZOVICI; comuna BOZOVICI,,mijl. sec. XX
816,CS-III-m-B-11239,Statuia generalului Ion Dragalina,municipiul CARANSEBEŞ,"Piaţa Dragalina Ion, general f.n.",1943
817,CS-III-m-B-11240,Bustul dr. Iuliu Iosif Olariu,municipiul CARANSEBEŞ,Piaţa Sf. Gheorghe,1936
818,CS-III-m-B-11241,Bustul episcopului Ioan Popasu,municipiul CARANSEBEŞ,Piaţa Sf. Gheorghe,1935
819,CS-III-m-B-11242,"Statuia ""Pro Patria”",municipiul CARANSEBEŞ,"Str. Zăcan Efrem 3, în faţa Liceului ""Traian Doda""",1918
820,CS-III-m-B-11243,Bustul lui Damaschin Bojincă,oraş ORAVIŢA,"Parcul ""Ferdinand""",1932
821,CS-III-m-B-11244,Bustul lui Mihai Eminescu,oraş ORAVIŢA,"Parcul ""Ferdinand""",1932
822,CS-IV-m-B-11255,"Cruce comemorativă pentru primul serviciu religios al coloniştilor germani, sosiţi 1773",oraş ANINA în,"Str. Şcolii 2, Cartier Steierdorf, în curtea imobilului",1873
823,CS-IV-m-B-11245,Cruce de hotar,municipiul CARANSEBEŞ,Cartier Mehală,sec. XVIII - XIX
824,CS-IV-m-B-11246,"Casa generalului Ion Dragalina, azi locuinţă",municipiul CARANSEBEŞ,Str. Ardealului 6,sec. XIX
825,CS-IV-m-B-11247,Mormântul profesorului Constantin Diaconoviciu Loga,municipiul CARANSEBEŞ,"Str. Muntele Mic 40, Cimitirul bisericii ortodoxe ""Sf. Ioan Botezătorul""",1895
826,CS-IV-m-B-11249,Mormântul istoricului Patriciu Dragalina,municipiul CARANSEBEŞ,"Str. Muntele Mic 40, Cimitirul bisericii ortodoxe ""Sf. Ioan Botezătorul""",1917
827,CS-IV-m-B-11250,Mormântul etnografului Iuliu Vuia,municipiul CARANSEBEŞ,"Str. Muntele Mic 40, Cimitirul bisericii ortodoxe ""Adormirea Maicii Domnului""",prima jum. a sec. XX
828,CS-IV-s-B-11251,Cimitir,localitate componentă DOMAN; municipiul REŞIŢA,,sec. XIX
829,CS-IV-m-B-11252,Casa istoricului Ion Sârbu,sat EFTIMIE MURGU; comuna EFTIMIE MURGU,,sec. XIX
830,CS-IV-m-B-11253,Piatra de mormânt a cronicarului Nicolae Stoica Haţeg,sat MEHADIA; de comuna MEHADIA,în curtea bisericii ortodoxe,1833
831,CS-IV-m-B-11254,"Cripta cu mormintele pictorilor Dimitrie Popovici, Nicolae Haşca şi al istoricului Sim Sam Moldovan",oraş ORAVIŢA,"În cimitirul bisericii ortodoxe ""Adormirea Maicii Domnului""",sf. sec. XIX
832,CS-IV-m-B-11181.02,Troiţa Eroilor (1914-1918),oraş OŢELU ROŞU,"Str. Cuza Alexandru Ioan 40, Cartier Ohaba Bistrei",1922 - 1925
