Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
139,BZ-I-m-B-02235.08,Necropolă,sat HELIADE RĂDULESCU; comuna ZIDURI,În zona de N a satului de o parte de alta a drumului spre Râmnicu Sărat,"şi mil. VI - V, Neolitic"
140,BZ-I-s-B-02236,Situl arheologic de la Istriţa Jos,de sat ISTRIŢA DE JOS; comuna SĂHĂTENI,"""La movilă”, în luncă, la cca 1 km de sat",S
141,BZ-I-m-B-02236.01,Necropolă,sat ISTRIŢA DE JOS; comuna SĂHĂTENI,"""La movilă”, în luncă, la cca 1 km de sat",S sec. XVIII - XIX
142,BZ-I-m-B-02236.02,Aşezare,sat ISTRIŢA DE JOS; comuna SĂHĂTENI,"""La movilă”, în luncă, la cca 1 km de sat",S sec. XVI - XVIII
143,BZ-I-m-B-02236.03,Aşezare,sat ISTRIŢA DE JOS; comuna SĂHĂTENI,"""La movilă”, în luncă, la cca 1 km de sat","S sec. IV p. Chr, Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
144,BZ-I-m-B-02236.04,Necropolă,sat ISTRIŢA DE JOS; comuna SĂHĂTENI,"""La movilă”, în luncă, la cca 1 km de sat","S sec. IV p. Chr, Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
145,BZ-I-s-B-02237,Situl arheologic de la Izvoru,Dulce sat IZVORU DULCE; comuna MEREI,"""Aprodeşti"", ""Pe Coturi”, ""Cerchez”, ""Ţigănie”, ""Pe Grui”",
146,BZ-I-m-B-02237.01,"Aşezare, punct ""Aprodeşti”",sat IZVORU DULCE; comuna MEREI,"""Aprodeşti”, la E de drumul spre Vâlcele până la Gârla Sărăţii","sec. VIII - XI, Epoca medievală timpurie, Cultura Dridu"
147,BZ-I-m-B-02237.02,"Aşezare, punct ""Pe Coturi”",sat IZVORU DULCE; comuna MEREI,"""Pe Coturi”, la S de sat, pe pârâul Sărata","sec. VIII - XI, Epoca medievală timpurie, Cultura Dridu"
148,BZ-I-m-B-02237.03,"Aşezare, punct ""Pe Coturi”",sat IZVORU DULCE; comuna MEREI,"""Pe Coturi”, la S de sat, pe pârâul Sărata","sec. VI - VII, Epoca migraţiilor"
149,BZ-I-m-B-02237.04,"Aşezare, punct ""Cerchez”",sat IZVORU DULCE; comuna MEREI,"""Cerchez”, în loturile dintre şoseaua spre Şarânga şi drumul spre Valei Botei şi pe terenul aflat în marginea de S a satului Valea Botei","sec. II - X, Epoca migraţiilor"
150,BZ-I-m-B-02237.05,"Aşezare, punct ""Cerchez”",sat IZVORU DULCE; comuna MEREI,"""Cerchez”, în loturile dintre şoseaua spre Şarânga şi drumul spre Valei Botei şi pe terenul aflat","mil. VI - V, Neolitic"
151,BZ-I-m-B-02237.06,"Aşezare, punct ""Ţigănie”",sat IZVORU DULCE; comuna MEREI,"""Ţigănie”, în gospodăriile Sandu Borcan şi vecinii, până la Mihai Chirana şi spre N, până la drumul de sub fostul conac Nigrim","sec. IV - VI p. Chr., Epoca migraţiilor"
152,BZ-I-m-B-02237.07,"Aşezare, punct ""Ţigănie”",sat IZVORU DULCE; comuna MEREI,"""Ţigănie”, în gospodăriile Sandu Borcan şi vecinii, până la Mihai Chirana şi spre N, până la drumul de sub fostul conac Nigrim",sec. II - III p. Chr.
153,BZ-I-m-B-02237.08,"Aşezare, punct ""Pe Grui”",sat IZVORU DULCE; comuna MEREI,"""Pe Grui”, la NV de sat, între Valea Izvoru Dulce şi Gârla Sărăţii, în dreptul cartierului Manoloieşti","mil. III - II, Epoca bronzului, Cultura Monteoru"
154,BZ-I-m-B-02237.09,Necropolă,sat IZVORU DULCE; comuna MEREI,"Pe malul drept al pârâului Valea Seacă, de la pod spre confluenţa cu Sărata, în gospodăria Dobrescu Gheorghe","sec. IV - V p. Chr., Epoca migraţiilor"
155,BZ-I-m-B-02237.10,Necropolă,sat IZVORU DULCE; comuna MEREI,"Pe malul drept al pârâului Valea Seacă, de la pod spre confluenţa cu Sărata, în gospodăria Dobrescu Gheorghe","sec.IV - III a. Chr., Latène"
156,BZ-I-s-B-02238,Situl arheologic de la Lanurile,sat LANURILE; comuna ZIDURI,"""Movila Bătrână”, pe terasa de la poalele movilei",
157,BZ-I-m-B-02238.01,Necropolă,sat LANURILE; comuna ZIDURI,"""Movila Bătrână”, pe terasa de la poalele movilei","sec. III - IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
158,BZ-I-m-B-02238.02,Necropolă,sat LANURILE; comuna ZIDURI,"""Movila Bătrână”, pe terasa de la poalele movilei","mil. III - II, Epoca bronzului, Cultura Monteoru"
159,BZ-I-s-B-02239,Situl arheologic de la Largu,sat LARGU; comuna LARGU,"Pe movila ""La Popină III”",
160,BZ-I-m-B-02239.01,Necropolă,sat LARGU; comuna LARGU,"Pe movila ""La Popină III”","sec. IV p. Chr, Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
161,BZ-I-m-B-02239.02,Aşezare,sat LARGU; comuna LARGU,"Pe movila ""La Popină III”","sec. III - IV p. Chr., Epoca migraţiilor"
162, BZ-I-m-B-02239.03, Aşezare, sat LARGU; comuna LARGU," Pe movila ""La Popină III”"," mil. IV, Eneolitic, Cultura Gumelniţa"
163,BZ-I-m-B-02239.04,Aşezare,sat LARGU; comuna LARGU,"Pe movila ""La Popină III”","mil. VI - V, Neolitic, Cultura Boian"
164,BZ-I-s-B-02240,Necropolă sarmatică,sat LARGU; comuna LARGU,"""Cornul Malului”",sec. III - IV p. Chr.
165,BZ-I-s-B-02241,Aşezare,sat LIMPEZIŞ; comuna MOVILA BANULUI,"""Puţul lui Dumitrache Arghir”, ""Movila ţiganului""","sec. III - IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
166,BZ-I-s-B-02242,"Situl arheologic de la Lipia, punct ""Movila Drumul Oilor”",sat LIPIA; comuna MEREI,"""Movila Drumul Oilor”",
167,BZ-I-m-B-02242.01,Aşezare,sat LIPIA; comuna MEREI,"""Movila Drumul Oilor”","sec. IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
168,BZ-I-m-B-02242.02,Aşezare tip tell,sat LIPIA; comuna MEREI,"""Movila Drumul Oilor”","mil. IV, Eneolitic, Cultura Gumelniţa"
169,BZ-I-s-B-02243,"Situl arheologic de la Lipia, punct ""Movila de la Baltă”",sat LIPIA; comuna MEREI,"Movila ""Drumul oilor”, ""Movila de la Baltă”, de o parte şi de alta a şoselei care leagă DN 1B de satul Lipia",
170,BZ-I-m-B-02243.01,Necropolă,sat LIPIA; comuna MEREI,"Movila ""Drumul oilor”, ""Movila de la Baltă”, de o parte şi de alta a şoselei care leagă DN 1B de satul Lipia","sec. IX - XI, Epoca medievală timpurie, Cultura Dridu"
171,BZ-I-m-B-02243.02,Aşezare,sat LIPIA; comuna MEREI,"Movila ""Drumul oilor”, ""Movila de la Baltă”, de o parte şi de alta a şoselei care leagă DN 1B de satul Lipia","sec. IV - V p. Chr., Epoca migraţiilor"
172,BZ-I-m-B-02243.03,Necropolă,sat LIPIA; comuna MEREI,"Movila ""Drumul oilor”, ""Movila de la Baltă”, de o parte şi de alta a şoselei care leagă DN 1B de satul Lipia","sec. IV - V p. Chr., Epoca migraţiilor"
173,BZ-I-m-B-02243.04,Aşezare tip tell,sat LIPIA; comuna MEREI,"Movila ""Drumul oilor”, ""Movila de la Baltă”, de o parte şi de alta a şoselei care leagă DN 1B de satul Lipia","mil. IV, Eneolitic, Cultura Boian; cultura Gumelniţa"
174,BZ-I-s-B-02244,Situl arheologic de la Lunca,sat LUNCA; comuna C.A. ROSETTI,La sediul fostului CAP şi la Vasilica Simion,
175,BZ-I-m-B-02244.01,Aşezare,sat LUNCA; comuna C.A. ROSETTI,La sediul fostului CAP şi la Vasilica Simion,sec. III - IV p. Chr.
