Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
376,VN-IV-m-B-06608,Bustul Mariei Georgescu,municipiul FOCŞANI,"Str. Vâlcele 17, Cimitirul Sudic",1921
377,VN-IV-m-B-06609,Cavoul Perieţeanu,municipiul FOCŞANI,"Str. Vâlcele 17, Cimitirul Sudic",sec. XIX
378,VN-IV-m-B-06610,Cavoul Simionescu- Râmniceanu,municipiul FOCŞANI,"Str. Vâlcele 17, Cimitirul Sudic",1899
379,VN-IV-m-B-06611,Monumentul Eroilor români şi ruşi (1916 - 1918),oraş ADJUD,"Str. Republicii 2, în cimitirul oraşului",sec. XX
380,VN-IV-m-B-06612,Monumentul Eroilor (1877 1878 şi 1916 - 1919) 1878 şi 1916 - 1919),- sat BĂLEŞTI; comuna BĂLEŞTI BÂRSEŞTI,"În centrul satului, în faţa dispensarului",sec. XX
382,VN-IV-s-A-06653,Cimitirul ostaşilor germani (1916 - 1919),"sat BĂTINEȘTI, comuna ȚIFEȘTI","""Frunzoaia”, pe DJ Focşani-Panciu",1924
383,VN-IV-s-A-06614,Cimitirul ostaşilor români şi germani (1916-1919),sat BORDEŞTI; comuna BORDEŞTI,DJ Focşani-Bordeşti,1930 - 1932
384,VN-IV-m-B-06615,Monumentul Eroilor (1916 1918),- sat CÂMPINEANCA; comuna CÂMPINEANCA,"în centrul satului, pe DJ Focşani - Odobeşti, lângă grădiniţa de copii",1927
385,VN-IV-m-B-06616,Troiţa Eroilor (1916 - 1918),sat CÂRLIGELE; comuna CÂRLIGELE,"La intrarea în sat, punctul ""Răspântie""",1933
386,VN-IV-m-B-06617,Monumentul Eroilor (1916 1918),- sat DOMNEŞTI; comuna PUFEŞTI,Lângă Biserica Domnească,1928
387,VN-IV-m-A-06619,Mausoleul Eroilor (1916 - 1919),sat DRAGOSLOVENI; comuna SOVEJA,La intrarea în staţiunea Soveja,1929
388,VN-IV-s-B-06620,Cimitirul ostaşilor germani (1916 - 1919),sat DRAGOSLOVENI; comuna SOVEJA,"În staţiunea Soveja, la limita incintei Mănăstirii Soveja",înc. sec. XX
389,VN-IV-m-B-06618,Casa lui Alexandru Vlahuţă,sat DRAGOSLOVENI; comuna DUMBRĂVENI,Str. Vlahuță Alexandru 3,sec. XIX
390,VN-IV-m-B-06621,Monumentul Eroilor (1877 1878),- sat DUMITREŞTI; comuna DUMITREŞTI,la intersecţia DJ Focşani - Dumitreşti şi Rm. Sărat - Dumitreşti,1909
391, VN-IV-m-B-06622, Monumentul Eroilor (1916 1918), - sat FLOREŞTI; comuna CÂMPINEANCA, În faţa primăriei, 1927
392,VN-IV-m-B-06623,Monumentul Eroilor (1916 1918),- sat GUGEŞTI; comuna GUGEŞTI comuna CÂMPURI,"Str. Unirii, în faţa bisericii Soveja",1930
394,VN-IV-m-B-06625,Troiţa Eroilor (1916 - 1918),sat HĂULIŞCA; comuna PĂULEŞTI,În incinta bisericii,1937
395,VN-IV-m-B-06626,Monumentul Eroilor (1916 1918),- sat JITIA; comuna JITIA,"""Jitia de Sus”",1934
396,VN-IV-m-B-06627,Monumentul Eroilor (1916 1918),- sat JORĂŞTI; comuna VÂNĂTORI,În incinta bisericii,1921
397,VN-IV-m-B-06628,Monumentul Eroilor (1916 1918),- sat LESPEZI; comuna HOMOCEA,"Str. Artera Principală, DC Homocea - Lespezi",1932
398,VN-IV-m-B-06629,Monumentul Eroilor (1877 1878),- sat MĂICĂNEŞTI; comuna MĂICĂNEŞTI,În faţa primăriei,1912
399,VN-IV-m-B-06630,Bustul subl. Gabriel Pruncu,oraş MĂRĂŞEŞTI,"Str. Doina, în spatele gării",1927
400,VN-IV-m-A-06631,Mausoleul Eroilor (1916 - 1919),oraş MĂRĂŞEŞTI,Şos. Naţională 223,1923 - 1938
401,VN-IV-m-A-06632,Mausoleul Eroilor (1916 - 1919),sat MĂRĂŞTI; comuna RĂCOASA,Câmpul Istoric Mărăşti,1928
402,VN-IV-m-B-06633,Monumentul Eroilor (1916 1918),- sat NEREJU; comuna NEREJU,În incinta bisericii,1940
403,VN-IV-m-B-06634,Monumentul Eroilor (1916 1918),- sat OBREJIŢA; comuna OBREJIŢA,"Str. Bisericii 562, În incinta bisericii Sf. Dumitru",1938
404,VN-IV-m-B-06636,Monumentul Eroilor (1916 1918),- oraş ODOBEŞTI,Parcul Civic,1921
405,VN-IV-m-B-06635,Monumentul Eroilor (1916 1918),- oraş ODOBEŞTI,Str. Libertății 340,1934
407,VN-IV-m-B-06638,Monumentul Eroilor Regimentului 10 Putna căzuţi în 1913,oraş ODOBEŞTI,Str. Ştefan cel Mare 44,1914
408,VN-IV-s-B-06639,Cimitir evreiesc,oraş PANCIU,"La ieşirea din oraş, spre E, către satul Haret",sec. XIX
409,VN-IV-m-B-06640,Monumentul Eroilor (1916 1918),- oraş PANCIU,Str. Titulescu Nicolae,1928
410,VN-IV-m-B-06641,Monumentul Eroilor (1877 1878),- sat PĂULEŞTI; comuna PĂULEŞTI,Incinta cimitirului bisericii Sfânta Maria,1927
411,VN-IV-m-B-06642,Monumentul Eroilor (1877 1878),- sat PĂUNEŞTI; comuna PĂUNEŞTI,La V de biserică,1909
412,VN-IV-m-B-06643,Bustul N. Ifrim,sat PLOSCUŢENI; comuna PLOSCUŢENI,În incinta schitului Sihastru,1920
413,VN-IV-m-B-06644,Troiţa Eroilor (1916 - 1919),sat POIENIŢA; comuna DUMITREŞTI,DC Poieniţa-Lăstuni,1936
414,VN-IV-m-B-06645,Monumentul Eroilor (1916 1918),- sat POPEŞTI; comuna POPEŞTI,În incinta bisericii,1938
415,VN-IV-m-B-06646,Troiţa Eroilor (1877 - 1878 şi 1916 - 1918),sat PRISACA; comuna VALEA SĂRII,În incinta bisericii,1941
416,VN-IV-m-B-06647,Monumentul Eroilor Regimentului 2 Grăniceri (1877 - 1878),sat RĂCOASA; comuna RĂCOASA,În incinta Căminului Cultural,1916
417,VN-IV-m-B-06648,Monumentul Eroilor (1916 1919) 1878 şi 1916 - 1919),- sat RĂDĂCINEŞTI; comuna CORBIŢA comuna RĂSTOACA,"În centrul satului, pe DN 11A",1926
419,VN-IV-m-B-06650,Monumentul Eroilor (1877 1878 şi 1916 - 1919),- sat RUGINEŞTI; comuna RUGINEŞTI,În incinta Grădiniţei de copii,1936
420,VN-IV-a-B-20944,Ansamblul memorial şi de arhitectură Sihleanu- Grădişteanu-Ghica,sat SIHLEA; comuna SIHLEA,,sec. XIX
421,VN-IV-m-B- 20944.02,Biserica Sfinţii Împăraţi Constantin şi Elena,sat SIHLEA; comuna SIHLEA,Str. Sihleanu Alexandru 22,1860 - 1866
422,VN-IV-m-B- 20944.03,Bustul poetului Alexandru Sihleanu,sat SIHLEA; comuna SIHLEA,Str. Sihleanu Alexandru 22,1914
423,VN-IV-m-B- 20944.01,Castelul Sihleanu- Grădişteanu-Ghica,sat SIHLEA; comuna SIHLEA,Str. Sihleanu Alexandru 33,1830
424,VN-IV-m-B-06651,Monumentul Eroilor (1877 1878),- sat SURAIA; comuna SURAIA,"În centrul satului, la 1 km în partea de N a drumului comunal",1909
425,VN-IV-m-B-06652,Monumentul Eroilor (1916 1919),- sat TĂNĂSOAIA; comuna TĂNĂSOAIA,În faţa Primăriei,1929
426,VN-IV-m-B-06654,Monumentul Eroilor (1877 1878),- sat VÂRTEŞCOIU; comuna VÂRTEŞCOIU,În incinta şcolii,1909
427,VN-IV-m-B-06655,Monumentul Eroilor (1916 1919),- sat VOETIN; comuna SIHLEA,În curtea şcolii generale,1937
