Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
136,TM-II-m-A-06165,"Biserica greco-catolică ""Naşterea Maicii Domnului”",municipiul TIMIŞOARA,"Piaţa Suluţiu Sterca Al., mitropolit",1 1763
137,TM-II-m-B-06166,"Biserica ""Sf. Ilie”",municipiul TIMIŞOARA,"Str. Şaguna Andrei, mitropolit 12","1911, pictată 1913"
138,TM-II-a-A-06167,Ansamblul fabricii de bere,municipiul TIMIŞOARA,Str. Ştefan cel Mare 28,sec. XVIII - XX
139,TM-II-m-A-06167.01,Fabrica de bere,municipiul TIMIŞOARA,Str. Ştefan cel Mare 28,"sec. XVIII, ref. 1890"
140,TM-II-m-B-06167.02,Hală de îmbuteliere,municipiul TIMIŞOARA,Str. Ştefan cel Mare 28,sec. XX
141,TM-II-m-A-06167.03,Magazie,municipiul TIMIŞOARA,Str. Ştefan cel Mare 28,sec. XIX
142,TM-II-a-B-06113,"Ansamblul urban ""Splaiul Nicolae Titulescu""",municipiul TIMIŞOARA,Splaiul Titulescu Nicolae (de la Parcul Central la str. Mureşanu Andrei),sf. sec. XIX
143,TM-II-m-B-06168,Corpul administrativ al Fabricii de pălării,municipiul TIMIŞOARA,Splaiul Titulescu Nicolae 5,sec. XX
144,TM-II-m-A-06169,"Biserica sârbească ""Sf. Gheorghe”",municipiul TIMIŞOARA,Piaţa Traian 1,1745 - 1755
145, TM-II-m-B-06170, Casă, municipiul TIMIŞOARA, Piaţa Traian 7, sec. XVIII
146,TM-II-m-B-06171,Casă,municipiul TIMIŞOARA,Piaţa Ţepeş Vodă 1,"sec. XVIII, transf. sec. XIX"
147,TM-II-m-A-06172,"Claustrul mănăstirii Franciscanilor, azi Centrul de Cultură şi Artă Timiş",municipiul TIMIŞOARA,Str. Ungureanu Emanuil 1,1733 - 1736
148,TM-II-m-B-20931,Casă,municipiul TIMIŞOARA,Str. Ungureanu Emanuil 8,sec. XVIII - XIX
149,TM-II-m-A-06173,"Biserica Sârbească ""Sf. Nicolae""",municipiul TIMIŞOARA,Str. Ungureanu Emanuil 12,"1744 - 1784, ref. 1791 - 1792"
150,TM-II-m-A-06174,"Palatul baroc (Prefectura Veche), azi Muzeul de",municipiul Artă TIMIŞOARA,Piaţa Unirii 1,"1754, 1774, 1885"
151,TM-II-m-B-06175,Casă,municipiul TIMIŞOARA,Piaţa Unirii 10,sec. XVIII
152,TM-II-m-A-06176,Domul romano-catolic Gheorghe”,"""Sf. municipiul TIMIŞOARA",Piaţa Unirii 12,1736 - 1774
153,TM-II-a-A-06115,"Ansamblul urban interbelic ""Corso”",municipiul TIMIŞOARA,Piaţa Victoriei,sec. XX
154,TM-II-a-A-06177,Ansamblul conacului Banloc,sat BANLOC; comuna BANLOC,15,"1793, sec. XIX"
155,TM-II-m-A-06177.01,Conacul Banloc,sat BANLOC; comuna BANLOC,15,1793
156,TM-II-m-A-06177.02,Parc,sat BANLOC; comuna BANLOC,15,sec. XIX
157,TM-II-m-B-06178,Casă,sat BANLOC; comuna BANLOC,539,1865
158,TM-II-m-A-06179,"Biserica de lemn ""Cuvioasa Paraschiva”",sat aparţinător BĂTEŞTI; oraş FĂGET,144,sec. XVIII
159,TM-II-m-B-06180,Casă,sat BÂRNA; comuna BÂRNA,91,1890
160,TM-II-m-A-06181,"Biserica ""Sf. Născătoare Dumnezeu”",de sat BEBA VECHE; comuna BEBA VECHE,293,1779
161,TM-II-m-B-06182,Casă,sat BEBA VECHE; comuna BEBA VECHE,307,1900
162,TM-II-m-A-06183,"Biserica ""Mutarea moaştelor Sf. Nicolae”",sat BECICHERECU MIC; comuna BECICHERECU MIC,377A,1823 - 1844
163,TM-II-m-B-06184,Casă,sat BECICHERECU MIC; comuna BECICHERECU MIC,644,1914
164,TM-II-m-A-06185,"Biserica ""Învierea Domnului”",sat BELINŢ; comuna BELINŢ,443,1787
165,TM-II-m-A-06186,"Biserica ""Sf. Mucenic Gheorghe”",sat BEREGSĂU MARE; comuna SĂCĂLAZ,Str. 1 53,1793
166,TM-II-m-B-06187,Casă,sat BILED; comuna ŞANDRA,377,1909
167,TM-II-m-A-06188,Biserică romano-catolică,sat BOBDA; comuna CENEI,279,1860
168,TM-II-m-B-06189,Casă,sat BOLDUR; comuna BOLDUR,37,1928
169,TM-II-m-B-06190,"Biserica de lemn ""Sf. Ioan Teologul”",sat BULZA; comuna MARGINA,"f.n., centrul satului",1820
170,TM-II-a-B-20994,Ansamblul Parohiei Evanghelice Lutherane,sat BUTIN; comuna GĂTAIA,"Str. Principală 24, 61, 64",sec. XIX
171,TM-II-m-B-20994.01,Biserica Evanghelică Lutherană,sat BUTIN; comuna GĂTAIA,Str. Principală 24,1862
172,TM-II-m-B-20994.02,Casa cantorială,sat BUTIN; comuna GĂTAIA,Str. Principală 61,înc. sec. XIX
173,TM-II-m-B-20994.03,Casa parohială,sat BUTIN; comuna GĂTAIA,Str. Principală 64,a doua jum. sec. XIX
174,TM-II-a-A-06191,"Ansamblul de arhitectură balneară ""Zona cu parcul"", cu colonada, Hotelul ""Bazar"", Hotelul ""Grand"" cazinoul",oraş BUZIAŞ şi,"Zona cu parcul, colonada, Hotel „Bazar”, Hotel „Grand”, cazinoul",1811 - 1870
175,TM-II-m-B-21091,Spitalul orășenesc Buziaș,oraş BUZIAŞ,Str. Spitalului 4-6,1937
176,TM-II-m-A-06192,Castelul Contelui de Mercy,sat CARANI; comuna SÂNANDREI,1,1733 - 1734
177,TM-II-m-A-06193,"Biserica romano-catolică ""Înălţarea Crucii”",sat CARANI; comuna SÂNANDREI,68,1734
178,TM-II-m-A-06194,"Biserica de lemn ""Adormirea Maicii Domnului”",sat CĂPĂT; comuna RACOVIŢA,111,sec. XVIII
179,TM-II-m-A-06195,"Biserica de lemn ""Sf. Gheorghe”, azi biserică cimitir",sat aparţinător de CEBZA; oraş CIACOVA,"f.n., în cimitir",1758
180,TM-II-m-B-06196,Casă,sat CENAD; comuna CENAD,714,1874
181,TM-II-m-B-06197,Casă,sat CENEI; comuna CENEI,76,1924
182,TM-II-s-A-06198,"Situl rural ""Satul Charlottenburg""",sat CHARLOTTENBURG ; comuna BOGDA,"Întreaga localitate, sat de plan circular",1772
183,TM-II-m-B-06199,Casă,sat CHIZĂTĂU; comuna BELINŢ,82,sf. sec. XIX
184,TM-II-m-B-06200,"Biserica ""Naşterea Maicii Domnului”",sat CHIZĂTĂU; comuna BELINŢ,273,1827
185,TM-II-m-A-06201,Turn de apărare,oraş CIACOVA,"f.n., în zona centrală",sec. XIV
186,TM-II-m-A-06203,"Biserica sârbească ""Maica Domnului”",oraş CIACOVA,Str. Bistriţei 24,1768
187,TM-II-a-A-06202,"Ansamblul urban ""Piaţa Cetăţii""",oraş CIACOVA,Piaţa Cetăţii,sec. XVIII - XIX
188,TM-II-m-B-06204,"Conacul ""Petala”",sat CLOPODIA; comuna JAMU MARE,421,1840
189,TM-II-m-B-06205,Casa Teodor Tibor,sat COMLOŞU MARE; comuna COMLOŞU MARE,f.n.,1870
190,TM-II-m-A-06206,"Biserica ""Adormirea Maicii Domnului”",sat COMLOŞU MARE; comuna COMLOŞU MARE,539,"1794 - 1796, ref. 1814, 1891"
191,TM-II-m-B-06207,Han,sat COMLOŞU MARE; comuna COMLOŞU MARE,605,sec. XVIII
192,TM-II-m-B-06208,"Conacul ""San Marco”",sat COMLOŞU MARE; comuna COMLOŞU MARE,655,1840 - 1856
193,TM-II-m-A-06209,Han,sat COŞAVA; comuna CURTEA,59,sec. XVIII
194,TM-II-m-B-06210,Casă,sat COŞAVA; comuna CURTEA,133,1900
195,TM-II-m-B-06211,"Biserica de lemn ""Sf. Apostoli Petru şi Pavel”",sat COŞEVIŢA; comuna MARGINA,f.n.,1776
196,TM-II-m-A-06212,"Casa Stăvilar, azi Stăvilar Coşteiu",sat COŞTEIU; comuna COŞTEIU,"725, pe canalul Bega, nod hidro Coşteiu","1759 - 1760, ref. 1860"
197,TM-II-m-B-06213,Casă,sat CRICIOVA; comuna CRICIOVA,193,1919
198,TM-II-m-A-06214,"Biserica de lemn ""Cuvioasa Paraschiva”",sat CRIVINA DE SUS; comuna PIETROASA,63,"1676, reparată 1778"
199,TM-II-m-B-06215,"Biserica de lemn ""Naşterea Maicii Domnului”",sat CRIVOBARA; comuna SECAŞ,69,1780
200,TM-II-m-A-06216,"Biserica de lemn ""Cuvioasa Paraschiva”",sat CURTEA; comuna CURTEA,270,1794
201,TM-II-a-B-06217,"Ansamblul urban ""Străzile Victoriei şi Mihai Viteazul""",oraş DETA,"Str. Victoriei (fostă Republicii) şi Str. Mihai Viteazul (pâna la intersecţia Str. Independenţei, inclusiv Turnul pompierilor)",sec. XIX - XX cu
202,TM-II-m-A-06218,"Biserica de lemn ""Cuvioasa Paraschiva”",sat DOBREŞTI; comuna BARA,115,1832
203,TM-II-m-A-06219,"Biserica (ucraineană) de lemn ""Naşterea Domnului”",sat DRAGOMIREŞTI; comuna ŞTIUCA,,1754
204,TM-II-m-A-06220,"Biserica de lemn ""Sf. Dumitru”",sat DUBEŞTI; comuna OHABA LUNGĂ,146,"sec. XVII, pictată sec. XVIII"
205,TM-II-m-A-06221,"Biserica romano-catolică ""Sf. Vendelin”",sat DUDEŞTII NOI; comuna DUDEŞTII NOI,426,1750 - 1751
206,TM-II-m-A-06222,"Biserica romano-catolică ""Sf. Maria”",sat DUDEŞTII VECHI; comuna DUDEŞTII VECHI,257,1804
207,TM-II-m-B-06223,Casă,sat DUDEŞTII VECHI; comuna DUDEŞTII VECHI,882,1800
208,TM-II-m-A-06224,"Cazinou ""Cassina""",oraş FĂGET,Calea Lugojului 10,1860
209,TM-II-m-B-20179,Depozit de cereale,sat FERENDIA; comuna JAMU MARE,,sf. sec. XIX
210,TM-II-m-B-06225,Pod de cărămidă,sat FOENI; comuna FOENI,"f.n., la marginea de SV a satului, lângă cimitir",1749
211,TM-II-m-A-06226,"Conacul familiei Mocioni, azi Căminul cultural Foeni",sat FOENI; comuna FOENI,411,1750
212,TM-II-m-B-06227,Casă,sat FOENI; comuna FOENI,427,1913
213,TM-II-m-B-20180,Conacul Gudenus,sat GAD; comuna GHILAD,f.n.,înc. sec. XIX
214,TM-II-m-B-06228,Conac,sat GAD; comuna GHILAD,176,1800 - 1850
215,TM-II-m-B-06229,Casă,sat GĂVOJDIA; comuna GĂVOJDIA,26,1900
216,TM-II-m-B-06230,Casă,sat GĂVOJDIA; comuna GĂVOJDIA,111,1860
217,TM-II-m-B-06231,"Biserica ortodoxă sârbească ""Sf. Ioan Botezătorul”",sat GELU; comuna VARIAŞ,203,1746
218,TM-II-m-B-06232,Casă,sat GIARMATA; comuna GIARMATA,171,înc. sec. XX
219,TM-II-m-B-06233,"Biserica romano-catolică ""Sf. Iosif”",sat GIARMATA; comuna GIARMATA,Str. Principală 419,1730
220, TM-II-m-B-06234, Depozit de cereale, sat GIERA; comuna GIERA, 91, sec. XIX
221,TM-II-m-B-06235,"Biserica ""Sf. Dumitru”",sat GIROC; comuna GIROC,80,1759
222,TM-II-m-B-06236,Casă,sat GROŞI; comuna MARGINA,55,1900
223,TM-II-m-A-06237,"Biserica de lemn ""Adormirea Maicii Domnului”",sat GROŞI; comuna MARGINA,56,1741
224,TM-II-m-A-06238,"Biserica de lemn ""Adormirea Maicii Domnului”",sat HEZERIŞ; comuna COŞTEIU,138,sec. XVIII
225,TM-II-m-B-06239,Conac,sat HODONI; comuna SATCHINEZ,92A,sf. sec. XVIII
226,TM-II-m-B-06240,"Biserica de lemn ""Adormirea Maicii Domnului”",sat HOMOJDIA; comuna CURTEA,19,1782 - 1804
227,TM-II-m-B-06241,"Biserica sârbească ""Sf. Arhanghel Gavriil”",sat IVANDA; comuna GIULVĂZ,192,1851
228, TM-II-m-B-06242, Casă şvăbească, oraş JIMBOLIA, Str. Diel 4, sec. XIX
229,TM-II-m-B-06243,Conacul Csekonics,oraş JIMBOLIA,Str. Vladimirescu Tudor 81,sec. XVIII
230,TM-II-m-B-06244,"Biserica de lemn ""Cuvioasa Paraschiva”",sat aparţinător JUPÂNEŞTI; oraş FĂGET,"52, în cimitir",sec. XVIII
231,TM-II-m-B-06245,"Biserica romano-catolică ""Sf. Tereza”",sat LENAUHEIM; comuna LENAUHEIM,539,1778
232,TM-II-m-A-06246,"Casa Nikolaus Lenau, anterior han de poştă, muzeu",sat LENAUHEIM; azi comuna LENAUHEIM,542,sec. XVIII
233,TM-II-m-B-06247,Casă,sat LIEBLING; comuna LIEBLING,222,1880
234,TM-II-a-B-06248,Ansamblul conacului Liptay,sat LOVRIN; comuna LOVRIN,200,sec. XIX
235,TM-II-m-B-06248.01,Conacul Liptay,sat LOVRIN; comuna LOVRIN,200,1820
236,TM-II-m-B-06248.02,Parc,sat LOVRIN; comuna LOVRIN,200,sec. XIX
237,TM-II-m-B-06249,Casă,sat LOVRIN; comuna LOVRIN,Str. Nisipului 119,1906
238,TM-II-m-B-06250,"Biserica sârbească de ""Sf. Gheorghe”",lemn sat LUCAREŢ; comuna BRESTOVĂŢ,36,1750
239,TM-II-m-A-06252,Hanul Poştei,municipiul LUGOJ,Str. 20 Decembrie 1989 1,1726
240,TM-II-m-B-06253,Teatrul vechi,municipiul LUGOJ,Str. Bucegi 2,1835
241,TM-II-a-A-06254,Fosta mănăstire a minoriţilor,municipiul LUGOJ,Str. Bucegi 4,1733
242,TM-II-m-A-06254.01,Biserica fostei mănăstiri minoriţilor,a municipiul LUGOJ,Str. Bucegi 4,1733
243,TM-II-m-A-06254.02,Claustrul fostei mănăstiri minoriţilor,a municipiul LUGOJ,Str. Bucegi 4,1733
244,TM-II-a-A-06251,"Ansamblul urban ""Piaţa Drăgan”",I.C. municipiul LUGOJ,Piaţa Drăgan I.C.,sec. XVIII - XX
245,TM-II-m-B-06255,"Casă, fost atelier de cizmar",municipiul LUGOJ,Str. Iancu Avram 59,1878
246,TM-II-m-A-06256,"Turnul fostei biserici ""Sf. Nicolae”",municipiul LUGOJ,Piaţa Victoriei f.n.,1726
247,TM-II-m-A-06257,"Biserica ""Adormirea Maicii Domnului”",municipiul LUGOJ,Piaţa Victoriei 2,1759 - 1766
248,TM-II-m-A-06258,"Biserica de lemn ""Cuvioasa Paraschiva”, azi biserică cimitir",sat MARGINA; de comuna MARGINA,"f.n., în cimitir",1737
249,TM-II-m-B-06259,Casă,sat MARGINA; comuna MARGINA,62,1900
250,TM-II-m-B-06260,Casă,sat MARGINA; comuna MARGINA,112,1900
251,TM-II-m-B-06261,Conac,sat MAŞLOC; comuna MAŞLOC,142,1855
252,TM-II-a-A-06262,Mănăstirea sârbească Gheorghe”,"""Sf. sat MÂNĂSTIRE; comuna BIRDA",f.n.,1793 - 1794
253,TM-II-m-A-06262.01,"Biserica mănăstirii sârbeşti ""Sf. Gheorghe”",sat MÂNĂSTIRE; comuna BIRDA,f.n.,1793 - 1794
254,TM-II-m-A-06262.02,Chilii,sat MÂNĂSTIRE; comuna BIRDA,f.n.,1793 - 1794
255,TM-II-m-B-06263,Casă,sat MOŞNIŢA NOUĂ; comuna MOŞNIŢA NOUĂ,Str. Urseni 132,1920
256,TM-II-m-B-21014,Conacul din Murani,sat MURANI; comuna PIŞCHIA,162-164,1780 - 1800
257,TM-II-m-B-06264,"Biserica de lemn ""Sf. Nichita Romanul”",sat NEMEŞEŞTI; comuna MARGINA,8,1798
258,TM-II-m-B-06265,Casă,sat OLOŞAG; comuna ŞTIUCA,67,1926
259,TM-II-m-B-06266,Casă,sat OLOŞAG; comuna ŞTIUCA,72,1902
