Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
390,BH-II-m-B-01203,Castel-Fosta mănăstire Premonstratensă,sat SÂNMARTIN; comuna SÂNMARTIN,Bd. Felix 106,1784
391,BH-II-m-B-01204,"Biserica greco-catolică ""Sf. Arhangheli Mihail şi Gavril""",sat SÂNTANDREI; comuna SÂNTANDREI,Str. Bisericii 351 Nr. topo 245,"1782, rep. 1906, 1952"
392,BH-II-m-A-01205,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil”",sat SEBIŞ; comuna DRĂGĂNEŞTI,"1, cimitirul satului",sec. XVIII
393,BH-II-m-B-01206,"Biserica de lemn ""Sf. Ioan Gură de Aur”",sat STÂNCEŞTI; comuna BUNTEŞTI,63A,1750
394,BH-II-m-B-01207,"Biserica de lemn ""Adormirea Maicii Domnului”",sat SURDUC; comuna COPĂCEL,211B,sec. XVIII
395,BH-II-m-B-01208,Biserica reformată,sat ŞIMIAN; comuna ŞIMIAN CETARIU,153,sec. XVIII
397,BH-II-m-B-01209,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil”",sat ŞOIMI; comuna ŞOIMI,193,sec. XVIII
398,BH-II-m-B-01211,"Biserica de lemn ""Adormirea Maicii Domnului”",sat TALPE; comuna DRĂGĂNEŞTI,"76, cimitirul satului",1731
399,BH-II-m-B-01212,"Biserica de lemn ""Pogorârea Sf. Duh”",sat TĂRCĂIŢA; comuna TĂRCAIA,142A,1796
400,BH-II-m-B-01213,"Biserica ortodoxă ""Sf. Gheorghe”",sat TĂUT; comuna BATĂR,374,1789
401,BH-II-m-B-01214,Biserica reformată,sat TĂUTEU; comuna TĂUTEU,320,sec. XV
402,BH-II-m-B-01216,"Castelul Thelegdy, azi şcoală cu educaţie incluzivă",sat TILEAGD; comuna TILEAGD,Str. Dumbravei 1,1848
403,BH-II-m-A-01215,Biserica reformată,sat TILEAGD; comuna TILEAGD,Str. Unirii 48,"1507, transf.1724"
404,BH-II-m-A-01217,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil”",sat TILECUŞ; comuna TILEAGD,118,1785
405,BH-II-m-B-01218,"Biserica ortodoxă ""Sf. Dumitru”",localitate componentă TINĂUD; oraş ALEŞD,181,1659
406,BH-II-m-B-01219,"Biserica de lemn ""Sf. Nicolae” ""Adormirea Maicii",sat TINCA; comuna TINCA comuna DOBREŞTI,Str. Republicii 45,1743
408,BH-II-m-B-01221,"Biserica de lemn ""Adormirea Maicii Domnului”",sat TOTORENI; comuna TĂRCAIA,"63A, Extravilan Nr.topo 89",1697
409,BH-II-m-B-01222,Conacul Zathureczky,sat ŢEŢCHEA; comuna ŢEŢCHEA,55A,sf. sec. XIX - înc. sec.XX
410,BH-II-m-B-01223,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil”",sat ŢIGĂNEŞTII DE CRIŞ; comuna BRUSTURI,50,"1600, modif. sec. XIX"
411,BH-II-m-B-01023,"Turnul de la ""Portus Crisy"" (""Vama sării"" sau ""Casa zmăului"")",sat VADU CRIŞULUI; comuna VADU CRIŞULUI,"Pe malul drept al Crişului Repede, defileul de la Vad.",în sec. XIII
412,BH-II-m-B-01224,"Biserica ortodoxă ""Sf. Arhangheli Mihail şi Gavriil”",sat VADU CRIŞULUI; comuna VADU CRIŞULUI,Str. Gării 1023,1790
413,BH-II-m-B-01225,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil""",sat VALEA CRIŞULUI; comuna BRATCA,103A,1783
414,BH-II-m-A-01226,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil”",sat VALEA DE JOS; comuna RIENI,106,1738
